geoid,total_16plus,total_16to19,total_20to24,total_25to54,total_55to64,total_65plus,inLaborForce_16to19,inLaborForce_20to24,inLaborForce_25to54,inLaborForce_55to64,inLaborForce_65plus,outLaborForce_16to19,outLaborForce_20to24,outLaborForce_25to54,outLaborForce_55to64,outLaborForce_65plus,Employed_16to19,Employed_20to24,Employed_25to54,Employed_55to64,EmployedMilitary_16to19,EmployedMilitary_20to24,EmployedMilitary_25to54,EmployedMilitary_55to64,Unemployed_16to19,Unemployed_20to24,Unemployed_25to54,Unemployed_55to64
04019,803330.0,57102.0,87632.0,361017.0,126348.0,171231.0,21669.0,64837.0,288646.0,75995.0,23274.0,35433.0,22795.0,72371.0,50353.0,147957.0,14479.0,52967.0,262293.0,70687.0,173.0,1532.0,3332.0,19.0,7017.0,10338.0,23021.0,5289.0
04021,302678.0,19170.0,21643.0,149338.0,45635.0,66892.0,6195.0,14327.0,100949.0,21607.0,7273.0,12975.0,7316.0,48389.0,24028.0,59619.0,4463.0,11671.0,91359.0,20279.0,0.0,0.0,229.0,0.0,1732.0,2656.0,9361.0,1328.0
04023,35115.0,2748.0,3305.0,16107.0,5776.0,7179.0,496.0,2066.0,12503.0,3290.0,1097.0,2252.0,1239.0,3604.0,2486.0,6082.0,320.0,1758.0,11140.0,2999.0,0.0,0.0,0.0,0.0,176.0,308.0,1363.0,291.0
04025,182792.0,9816.0,10252.0,65989.0,37998.0,58737.0,4570.0,7669.0,50634.0,20640.0,7045.0,5246.0,2583.0,15355.0,17358.0,51692.0,3377.0,6211.0,46676.0,18670.0,0.0,0.0,31.0,0.0,1193.0,1458.0,3927.0,1970.0
04027,155406.0,12539.0,17457.0,71717.0,19467.0,34226.0,4228.0,12519.0,55471.0,10508.0,2973.0,8311.0,4938.0,16246.0,8959.0,31253.0,2927.0,8721.0,48009.0,9343.0,196.0,1711.0,1405.0,0.0,1105.0,2087.0,6057.0,1165.0
05001,14897.0,963.0,987.0,7012.0,2718.0,3217.0,447.0,821.0,5214.0,1665.0,674.0,516.0,166.0,1798.0,1053.0,2543.0,265.0,636.0,4913.0,1613.0,0.0,0.0,0.0,0.0,182.0,185.0,301.0,52.0
05003,16802.0,993.0,1352.0,7902.0,2825.0,3730.0,306.0,900.0,5839.0,1430.0,411.0,687.0,452.0,2063.0,1395.0,3319.0,232.0,661.0,5141.0,1401.0,0.0,0.0,0.0,0.0,74.0,239.0,698.0,29.0
05005,34635.0,1566.0,1664.0,12839.0,6432.0,12134.0,720.0,1286.0,10023.0,3069.0,1409.0,846.0,378.0,2816.0,3363.0,10725.0,599.0,1023.0,9305.0,2975.0,0.0,0.0,23.0,0.0,121.0,263.0,695.0,94.0
05007,180198.0,12356.0,13602.0,99431.0,24624.0,30185.0,3718.0,10270.0,79746.0,16373.0,4925.0,8638.0,3332.0,19685.0,8251.0,25260.0,3013.0,9449.0,76585.0,15983.0,0.0,102.0,274.0,0.0,705.0,719.0,2887.0,390.0
05009,29760.0,1831.0,2027.0,13790.0,4887.0,7225.0,946.0,1629.0,10614.0,2673.0,931.0,885.0,398.0,3176.0,2214.0,6294.0,794.0,1330.0,9900.0,2493.0,0.0,0.0,9.0,0.0,152.0,299.0,705.0,180.0
05011,8797.0,457.0,691.0,4144.0,1490.0,2015.0,135.0,502.0,2923.0,817.0,235.0,322.0,189.0,1221.0,673.0,1780.0,99.0,370.0,2694.0,782.0,0.0,0.0,0.0,0.0,36.0,132.0,229.0,35.0
05013,4362.0,242.0,384.0,1946.0,783.0,1007.0,59.0,298.0,1453.0,457.0,150.0,183.0,86.0,493.0,326.0,857.0,59.0,274.0,1339.0,421.0,0.0,0.0,0.0,0.0,0.0,24.0,114.0,36.0
05015,22075.0,1218.0,1484.0,9378.0,4268.0,5727.0,501.0,1039.0,7513.0,2347.0,816.0,717.0,445.0,1865.0,1921.0,4911.0,413.0,854.0,7143.0,2304.0,0.0,0.0,0.0,0.0,88.0,185.0,370.0,43.0
05017,9013.0,620.0,578.0,4022.0,1635.0,2158.0,141.0,409.0,2667.0,741.0,300.0,479.0,169.0,1355.0,894.0,1858.0,67.0,269.0,2471.0,662.0,0.0,0.0,0.0,0.0,74.0,140.0,196.0,79.0
05019,18869.0,2223.0,3464.0,7120.0,2545.0,3517.0,833.0,2053.0,5790.0,1360.0,643.0,1390.0,1411.0,1330.0,1185.0,2874.0,598.0,1853.0,5378.0,1308.0,0.0,0.0,0.0,0.0,235.0,200.0,412.0,52.0
05021,12513.0,717.0,874.0,5585.0,2136.0,3201.0,311.0,587.0,4205.0,1259.0,580.0,406.0,287.0,1380.0,877.0,2621.0,157.0,519.0,3863.0,1219.0,0.0,0.0,0.0,0.0,154.0,68.0,342.0,40.0
05023,21306.0,1146.0,1305.0,8688.0,3700.0,6467.0,388.0,1081.0,6438.0,2063.0,835.0,758.0,224.0,2250.0,1637.0,5632.0,285.0,921.0,5747.0,1944.0,0.0,0.0,0.0,0.0,103.0,160.0,691.0,119.0
05025,6810.0,574.0,458.0,3091.0,1152.0,1535.0,142.0,336.0,2329.0,634.0,163.0,432.0,122.0,762.0,518.0,1372.0,69.0,252.0,2149.0,628.0,0.0,0.0,0.0,0.0,73.0,84.0,180.0,6.0
05027,19696.0,2148.0,2512.0,8179.0,2896.0,3961.0,1e3,1947.0,6509.0,1640.0,577.0,1148.0,565.0,1670.0,1256.0,3384.0,710.0,1680.0,5934.0,1623.0,0.0,0.0,0.0,0.0,290.0,267.0,575.0,17.0
05029,16776.0,1011.0,1282.0,7844.0,2822.0,3817.0,368.0,901.0,5778.0,1572.0,427.0,643.0,381.0,2066.0,1250.0,3390.0,243.0,802.0,5336.0,1522.0,0.0,0.0,6.0,0.0,125.0,99.0,436.0,50.0
05031,79002.0,6037.0,8733.0,40397.0,11148.0,12687.0,1915.0,6626.0,32304.0,6496.0,1869.0,4122.0,2107.0,8093.0,4652.0,10818.0,1479.0,5700.0,30303.0,6207.0,0.0,0.0,13.0,0.0,436.0,926.0,1988.0,289.0
05033,47836.0,3047.0,3747.0,24044.0,7803.0,9195.0,1113.0,2696.0,18269.0,3883.0,1287.0,1934.0,1051.0,5775.0,3920.0,7908.0,742.0,2154.0,17164.0,3783.0,0.0,0.0,7.0,0.0,371.0,542.0,1098.0,100.0
05035,37225.0,2679.0,3367.0,19381.0,5870.0,5928.0,708.0,2124.0,15030.0,3693.0,1031.0,1971.0,1243.0,4351.0,2177.0,4897.0,476.0,1851.0,13419.0,3597.0,0.0,0.0,14.0,0.0,232.0,273.0,1597.0,96.0
05037,13732.0,936.0,970.0,6637.0,2262.0,2927.0,213.0,694.0,5095.0,1294.0,519.0,723.0,276.0,1542.0,968.0,2408.0,173.0,509.0,4697.0,1260.0,0.0,0.0,0.0,0.0,40.0,185.0,398.0,34.0
05039,6237.0,400.0,443.0,2681.0,1166.0,1547.0,90.0,323.0,1982.0,659.0,267.0,310.0,120.0,699.0,507.0,1280.0,66.0,268.0,1806.0,635.0,0.0,0.0,14.0,0.0,24.0,55.0,162.0,24.0
05041,9630.0,695.0,752.0,4348.0,1760.0,2075.0,168.0,565.0,3198.0,960.0,401.0,527.0,187.0,1150.0,800.0,1674.0,63.0,332.0,2666.0,923.0,0.0,0.0,0.0,0.0,105.0,233.0,532.0,37.0
05043,15128.0,1470.0,2018.0,6426.0,2261.0,2953.0,488.0,1561.0,4825.0,1323.0,391.0,982.0,457.0,1601.0,938.0,2562.0,242.0,1170.0,4317.0,1252.0,0.0,0.0,0.0,0.0,246.0,391.0,508.0,71.0
05045,93602.0,7877.0,13748.0,46986.0,12042.0,12949.0,3093.0,10359.0,38846.0,7149.0,1961.0,4784.0,3389.0,8140.0,4893.0,10988.0,2329.0,9543.0,36419.0,6911.0,0.0,0.0,234.0,0.0,764.0,816.0,2193.0,238.0
05047,14118.0,958.0,1069.0,6475.0,2390.0,3226.0,338.0,718.0,4770.0,1324.0,266.0,620.0,351.0,1705.0,1066.0,2960.0,159.0,568.0,4439.0,1160.0,0.0,0.0,10.0,0.0,179.0,150.0,321.0,164.0
05049,10024.0,517.0,534.0,4054.0,1910.0,3009.0,283.0,428.0,3139.0,832.0,203.0,234.0,106.0,915.0,1078.0,2806.0,250.0,356.0,2887.0,805.0,0.0,19.0,0.0,0.0,33.0,53.0,252.0,27.0
05051,79167.0,4545.0,5369.0,34544.0,13942.0,20767.0,1895.0,4270.0,26749.0,7985.0,2877.0,2650.0,1099.0,7795.0,5957.0,17890.0,1536.0,3755.0,23980.0,7699.0,0.0,0.0,26.0,0.0,359.0,515.0,2743.0,286.0
05053,14429.0,1046.0,988.0,7243.0,2323.0,2829.0,443.0,770.0,5547.0,1236.0,400.0,603.0,218.0,1696.0,1087.0,2429.0,290.0,612.0,5150.0,1156.0,0.0,0.0,0.0,0.0,153.0,158.0,397.0,80.0
05055,33938.0,2263.0,2956.0,17075.0,5247.0,6397.0,1135.0,2324.0,12691.0,2556.0,741.0,1128.0,632.0,4384.0,2691.0,5656.0,806.0,1695.0,11927.0,2496.0,0.0,0.0,40.0,0.0,329.0,629.0,724.0,60.0
05057,17042.0,1199.0,1049.0,8414.0,2804.0,3576.0,499.0,844.0,5866.0,1565.0,675.0,700.0,205.0,2548.0,1239.0,2901.0,309.0,737.0,5512.0,1475.0,0.0,0.0,0.0,0.0,190.0,107.0,354.0,90.0
05059,26850.0,1396.0,2133.0,12938.0,4682.0,5701.0,536.0,1704.0,9040.0,2324.0,776.0,860.0,429.0,3898.0,2358.0,4925.0,399.0,1550.0,8351.0,2225.0,0.0,0.0,0.0,0.0,137.0,154.0,689.0,99.0
05061,10334.0,656.0,736.0,5057.0,1704.0,2181.0,323.0,541.0,3964.0,970.0,321.0,333.0,195.0,1093.0,734.0,1860.0,263.0,462.0,3621.0,929.0,0.0,0.0,0.0,0.0,60.0,79.0,343.0,41.0
05063,29148.0,2042.0,2155.0,14131.0,4748.0,6072.0,1076.0,1644.0,10358.0,2648.0,703.0,966.0,511.0,3773.0,2100.0,5369.0,925.0,1464.0,9735.0,2509.0,0.0,0.0,0.0,0.0,151.0,180.0,623.0,139.0
05065,11280.0,587.0,643.0,4680.0,2054.0,3316.0,252.0,466.0,3031.0,1047.0,322.0,335.0,177.0,1649.0,1007.0,2994.0,213.0,415.0,2731.0,937.0,0.0,0.0,0.0,0.0,39.0,51.0,300.0,110.0
05067,14465.0,765.0,1108.0,7356.0,2327.0,2909.0,222.0,577.0,3645.0,1148.0,470.0,543.0,531.0,3711.0,1179.0,2439.0,149.0,461.0,3412.0,1101.0,0.0,0.0,0.0,0.0,73.0,116.0,233.0,47.0
05069,58267.0,4037.0,5484.0,27952.0,10037.0,10757.0,1327.0,3590.0,19752.0,5409.0,1617.0,2710.0,1894.0,8200.0,4628.0,9140.0,669.0,2817.0,17857.0,5174.0,21.0,2.0,6.0,0.0,637.0,771.0,1889.0,235.0
05071,20306.0,1545.0,1783.0,9816.0,3139.0,4023.0,436.0,1190.0,7517.0,1505.0,416.0,1109.0,593.0,2299.0,1634.0,3607.0,353.0,1018.0,7111.0,1479.0,0.0,0.0,4.0,0.0,83.0,172.0,402.0,26.0
05073,5919.0,376.0,390.0,2556.0,1066.0,1531.0,115.0,267.0,1659.0,554.0,293.0,261.0,123.0,897.0,512.0,1238.0,78.0,238.0,1414.0,521.0,0.0,0.0,0.0,0.0,37.0,29.0,245.0,33.0
05075,13640.0,980.0,1168.0,6054.0,2161.0,3277.0,378.0,870.0,4234.0,1028.0,505.0,602.0,298.0,1820.0,1133.0,2772.0,290.0,763.0,4004.0,971.0,0.0,0.0,6.0,0.0,88.0,107.0,224.0,57.0
05077,8278.0,446.0,857.0,3961.0,1352.0,1662.0,122.0,481.0,2118.0,562.0,237.0,324.0,376.0,1843.0,790.0,1425.0,68.0,276.0,1821.0,512.0,0.0,0.0,0.0,0.0,54.0,205.0,297.0,50.0
05079,11756.0,564.0,1105.0,6639.0,1612.0,1836.0,178.0,384.0,2740.0,673.0,296.0,386.0,721.0,3899.0,939.0,1540.0,107.0,293.0,2360.0,631.0,0.0,0.0,0.0,0.0,71.0,91.0,380.0,42.0
05081,10151.0,547.0,594.0,4853.0,1753.0,2404.0,130.0,492.0,3515.0,743.0,389.0,417.0,102.0,1338.0,1010.0,2015.0,126.0,406.0,3178.0,728.0,0.0,0.0,0.0,0.0,4.0,86.0,337.0,15.0
05083,17655.0,1239.0,1213.0,8066.0,2982.0,4155.0,527.0,796.0,6117.0,1459.0,599.0,712.0,417.0,1949.0,1523.0,3556.0,401.0,605.0,5721.0,1397.0,0.0,0.0,11.0,0.0,126.0,191.0,385.0,62.0
05085,53710.0,3598.0,4279.0,29388.0,7831.0,8614.0,1307.0,3327.0,24188.0,4720.0,1416.0,2291.0,952.0,5200.0,3111.0,7198.0,940.0,2747.0,22257.0,4634.0,0.0,187.0,818.0,0.0,367.0,393.0,1113.0,86.0
05087,12527.0,923.0,829.0,5904.0,2194.0,2677.0,284.0,606.0,4653.0,1344.0,399.0,639.0,223.0,1251.0,850.0,2278.0,227.0,502.0,4327.0,1315.0,0.0,0.0,0.0,0.0,57.0,104.0,326.0,29.0
05089,13977.0,673.0,716.0,5333.0,2984.0,4271.0,292.0,592.0,3780.0,1298.0,415.0,381.0,124.0,1553.0,1686.0,3856.0,241.0,488.0,3343.0,1192.0,0.0,0.0,0.0,0.0,51.0,104.0,437.0,106.0
05091,34201.0,2021.0,2775.0,17432.0,5560.0,6413.0,690.0,1883.0,13604.0,3072.0,1160.0,1331.0,892.0,3828.0,2488.0,5253.0,592.0,1416.0,12542.0,2786.0,0.0,11.0,3.0,0.0,98.0,456.0,1059.0,286.0
05093,34106.0,2518.0,3069.0,17222.0,5446.0,5851.0,1045.0,2133.0,12370.0,2994.0,1002.0,1473.0,936.0,4852.0,2452.0,4849.0,674.0,1802.0,10985.0,2793.0,0.0,0.0,32.0,0.0,371.0,331.0,1353.0,201.0
05095,6267.0,379.0,473.0,2627.0,1202.0,1586.0,123.0,358.0,1790.0,719.0,239.0,256.0,115.0,837.0,483.0,1347.0,89.0,297.0,1555.0,657.0,0.0,0.0,0.0,0.0,34.0,61.0,235.0,62.0
05097,7604.0,367.0,515.0,3089.0,1425.0,2208.0,224.0,372.0,2186.0,758.0,259.0,143.0,143.0,903.0,667.0,1949.0,211.0,310.0,2118.0,738.0,0.0,0.0,0.0,0.0,13.0,62.0,68.0,20.0
05099,6879.0,443.0,404.0,3062.0,1247.0,1723.0,175.0,346.0,2205.0,697.0,208.0,268.0,58.0,857.0,550.0,1515.0,140.0,326.0,1944.0,663.0,0.0,0.0,23.0,0.0,35.0,20.0,238.0,34.0
05101,6630.0,382.0,324.0,2726.0,1369.0,1829.0,154.0,263.0,2029.0,649.0,283.0,228.0,61.0,697.0,720.0,1546.0,154.0,187.0,1961.0,643.0,0.0,0.0,0.0,0.0,0.0,76.0,68.0,6.0
05103,19978.0,1167.0,1493.0,9062.0,3806.0,4450.0,400.0,1199.0,6966.0,2069.0,770.0,767.0,294.0,2096.0,1737.0,3680.0,239.0,997.0,6409.0,2e3,0.0,0.0,48.0,0.0,161.0,202.0,509.0,69.0
05105,8252.0,506.0,575.0,3740.0,1543.0,1888.0,161.0,532.0,2949.0,602.0,259.0,345.0,43.0,791.0,941.0,1629.0,139.0,462.0,2741.0,584.0,0.0,12.0,4.0,0.0,22.0,58.0,204.0,18.0
05107,15397.0,1128.0,1356.0,6941.0,2745.0,3227.0,373.0,924.0,5201.0,1449.0,515.0,755.0,432.0,1740.0,1296.0,2712.0,91.0,564.0,4375.0,1414.0,0.0,0.0,0.0,0.0,282.0,360.0,826.0,35.0
05109,8774.0,527.0,574.0,4212.0,1429.0,2032.0,164.0,351.0,3106.0,791.0,381.0,363.0,223.0,1106.0,638.0,1651.0,128.0,308.0,2933.0,734.0,0.0,0.0,0.0,0.0,36.0,43.0,173.0,57.0
05111,19036.0,1158.0,1574.0,9112.0,3109.0,4083.0,414.0,1038.0,6370.0,1646.0,595.0,744.0,536.0,2742.0,1463.0,3488.0,256.0,799.0,5800.0,1622.0,0.0,0.0,0.0,0.0,158.0,239.0,570.0,24.0
05113,16127.0,966.0,1036.0,7020.0,2840.0,4265.0,344.0,658.0,5220.0,1422.0,586.0,622.0,378.0,1800.0,1418.0,3679.0,274.0,516.0,4745.0,1386.0,0.0,0.0,18.0,0.0,70.0,142.0,457.0,36.0
05115,49985.0,4451.0,6033.0,23421.0,7292.0,8788.0,1709.0,4330.0,17933.0,4255.0,1510.0,2742.0,1703.0,5488.0,3037.0,7278.0,1418.0,3777.0,16709.0,4121.0,0.0,18.0,42.0,0.0,291.0,535.0,1182.0,134.0
05117,6897.0,398.0,427.0,3048.0,1224.0,1800.0,133.0,310.0,2397.0,684.0,238.0,265.0,117.0,651.0,540.0,1562.0,92.0,272.0,2270.0,654.0,0.0,0.0,18.0,0.0,41.0,38.0,109.0,30.0
05119,307550.0,18553.0,27073.0,160986.0,50058.0,50880.0,6626.0,20320.0,128943.0,31278.0,10189.0,11927.0,6753.0,32043.0,18780.0,40691.0,4961.0,16768.0,118722.0,30058.0,109.0,853.0,1310.0,14.0,1556.0,2699.0,8911.0,1206.0
05121,14084.0,802.0,1011.0,6368.0,2430.0,3473.0,387.0,742.0,4327.0,1240.0,402.0,415.0,269.0,2041.0,1190.0,3071.0,322.0,691.0,4082.0,1235.0,0.0,0.0,0.0,0.0,65.0,51.0,245.0,5.0
05123,21818.0,1370.0,1766.0,11521.0,3517.0,3644.0,355.0,1169.0,6680.0,1786.0,498.0,1015.0,597.0,4841.0,1731.0,3146.0,193.0,921.0,5966.0,1745.0,0.0,0.0,0.0,0.0,162.0,248.0,714.0,41.0
05125,89574.0,5203.0,5992.0,45611.0,13867.0,18901.0,2490.0,4574.0,38518.0,7927.0,2865.0,2713.0,1418.0,7093.0,5940.0,16036.0,2056.0,4201.0,36617.0,7720.0,0.0,0.0,42.0,0.0,434.0,373.0,1859.0,207.0
05127,8522.0,586.0,671.0,3945.0,1367.0,1953.0,247.0,510.0,3130.0,611.0,274.0,339.0,161.0,815.0,756.0,1679.0,170.0,457.0,2782.0,567.0,0.0,0.0,0.0,0.0,77.0,53.0,348.0,44.0
05129,6455.0,237.0,376.0,2754.0,1239.0,1849.0,35.0,279.0,1845.0,598.0,256.0,202.0,97.0,909.0,641.0,1593.0,23.0,202.0,1786.0,571.0,0.0,0.0,0.0,0.0,12.0,77.0,59.0,27.0
05131,99491.0,6935.0,8843.0,50168.0,15771.0,17774.0,2407.0,6295.0,38052.0,9136.0,2643.0,4528.0,2548.0,12116.0,6635.0,15131.0,1808.0,5909.0,35676.0,8898.0,1.0,13.0,108.0,0.0,598.0,373.0,2268.0,238.0
05133,12699.0,920.0,1117.0,6499.0,1843.0,2320.0,254.0,944.0,5188.0,1111.0,417.0,666.0,173.0,1311.0,732.0,1903.0,222.0,735.0,4712.0,1091.0,0.0,0.0,4.0,0.0,32.0,209.0,472.0,20.0
05135,13942.0,866.0,802.0,5510.0,2497.0,4267.0,276.0,616.0,3658.0,1168.0,602.0,590.0,186.0,1852.0,1329.0,3665.0,210.0,414.0,3407.0,1135.0,0.0,2.0,0.0,0.0,66.0,200.0,251.0,33.0
05137,10212.0,543.0,654.0,3994.0,1955.0,3066.0,196.0,371.0,2790.0,847.0,454.0,347.0,283.0,1204.0,1108.0,2612.0,191.0,303.0,2596.0,802.0,0.0,0.0,0.0,0.0,5.0,68.0,194.0,45.0
05139,31971.0,1994.0,2329.0,15404.0,5591.0,6653.0,532.0,1711.0,11913.0,3024.0,1021.0,1462.0,618.0,3491.0,2567.0,5632.0,341.0,1343.0,10909.0,2844.0,0.0,0.0,20.0,0.0,191.0,368.0,984.0,180.0
05141,13965.0,719.0,806.0,5844.0,2482.0,4114.0,158.0,499.0,4113.0,995.0,403.0,561.0,307.0,1731.0,1487.0,3711.0,77.0,414.0,3655.0,938.0,0.0,0.0,0.0,0.0,81.0,85.0,458.0,57.0
05143,167361.0,15e3,22710.0,85979.0,21093.0,22579.0,5e3,16669.0,70517.0,13194.0,4371.0,1e4,6041.0,15462.0,7899.0,18208.0,4094.0,15062.0,66852.0,12697.0,0.0,0.0,45.0,0.0,906.0,1607.0,3620.0,497.0
05145,62101.0,4995.0,6901.0,29662.0,8827.0,11716.0,1645.0,4105.0,22395.0,4970.0,1847.0,3350.0,2796.0,7267.0,3857.0,9869.0,1427.0,3691.0,20757.0,4699.0,0.0,24.0,147.0,0.0,218.0,390.0,1491.0,271.0
05147,5660.0,398.0,338.0,2438.0,1075.0,1411.0,124.0,259.0,1693.0,516.0,230.0,274.0,79.0,745.0,559.0,1181.0,73.0,146.0,1545.0,486.0,0.0,0.0,0.0,0.0,51.0,113.0,148.0,30.0
05149,16964.0,1098.0,1288.0,8187.0,2818.0,3573.0,286.0,923.0,6292.0,1554.0,285.0,812.0,365.0,1895.0,1264.0,3288.0,183.0,820.0,5801.0,1506.0,0.0,0.0,0.0,0.0,103.0,103.0,491.0,48.0
06001,1279499.0,78011.0,109299.0,709690.0,190566.0,191933.0,22297.0,73724.0,590673.0,128557.0,34594.0,55714.0,35575.0,119017.0,62009.0,157339.0,15879.0,63339.0,547007.0,119459.0,83.0,417.0,1101.0,12.0,6335.0,9968.0,42565.0,9086.0
06003,932.0,82.0,86.0,353.0,187.0,224.0,8.0,55.0,244.0,105.0,45.0,74.0,31.0,109.0,82.0,179.0,8.0,50.0,200.0,105.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0
06005,31994.0,1577.0,1741.0,13309.0,6710.0,8657.0,601.0,1183.0,8237.0,3424.0,1206.0,976.0,558.0,5072.0,3286.0,7451.0,378.0,783.0,7359.0,2979.0,0.0,0.0,30.0,0.0,223.0,400.0,848.0,445.0
06007,182772.0,13501.0,26177.0,76647.0,29628.0,36819.0,4416.0,18217.0,57817.0,16350.0,5028.0,9085.0,7960.0,18830.0,13278.0,31791.0,3048.0,15234.0,51701.0,14880.0,0.0,6.0,147.0,0.0,1368.0,2977.0,5969.0,1470.0
06009,37756.0,2060.0,2047.0,14354.0,8428.0,10867.0,789.0,1568.0,10166.0,4625.0,1327.0,1271.0,479.0,4188.0,3803.0,9540.0,629.0,1328.0,8811.0,4343.0,0.0,0.0,0.0,0.0,160.0,240.0,1355.0,282.0
06011,15971.0,1200.0,1475.0,8054.0,2511.0,2731.0,327.0,1029.0,6178.0,1746.0,591.0,873.0,446.0,1876.0,765.0,2140.0,244.0,887.0,5518.0,1623.0,0.0,0.0,11.0,0.0,83.0,142.0,649.0,123.0
06013,865668.0,56791.0,66834.0,451039.0,140173.0,150831.0,17124.0,48694.0,371598.0,94549.0,27569.0,39667.0,18140.0,79441.0,45624.0,123262.0,12521.0,41382.0,341601.0,88482.0,0.0,118.0,501.0,0.0,4603.0,7194.0,29496.0,6067.0
06015,22490.0,1162.0,1756.0,11656.0,3796.0,4120.0,246.0,918.0,6103.0,1850.0,631.0,916.0,838.0,5553.0,1946.0,3489.0,181.0,767.0,5416.0,1649.0,0.0,0.0,20.0,0.0,65.0,151.0,667.0,201.0
06017,148534.0,9508.0,10130.0,67486.0,30363.0,31047.0,3549.0,7671.0,54568.0,18247.0,5565.0,5959.0,2459.0,12918.0,12116.0,25482.0,2306.0,6167.0,49110.0,16928.0,0.0,21.0,86.0,0.0,1243.0,1483.0,5372.0,1319.0
06019,709064.0,58925.0,78554.0,371130.0,96340.0,104115.0,16833.0,54480.0,285062.0,58756.0,17015.0,42092.0,24074.0,86068.0,37584.0,87100.0,10890.0,44020.0,250157.0,53620.0,0.0,9.0,436.0,0.0,5943.0,10451.0,34469.0,5136.0
06021,21373.0,1694.0,1803.0,10343.0,3546.0,3987.0,568.0,1321.0,7674.0,1886.0,595.0,1126.0,482.0,2669.0,1660.0,3392.0,312.0,1006.0,6972.0,1684.0,0.0,0.0,3.0,0.0,256.0,315.0,699.0,202.0
06023,111660.0,7878.0,13197.0,51003.0,19688.0,19894.0,2843.0,9086.0,38490.0,11522.0,3518.0,5035.0,4111.0,12513.0,8166.0,16376.0,1687.0,7760.0,35103.0,10496.0,1.0,64.0,77.0,0.0,1155.0,1262.0,3310.0,1026.0
06025,132937.0,11059.0,14627.0,68567.0,17968.0,20716.0,2452.0,9346.0,47210.0,9585.0,2634.0,8607.0,5281.0,21357.0,8383.0,18082.0,1337.0,6058.0,40218.0,8393.0,0.0,335.0,194.0,0.0,1115.0,2953.0,6798.0,1192.0
06027,15012.0,837.0,939.0,6375.0,3012.0,3849.0,370.0,719.0,5484.0,1881.0,534.0,467.0,220.0,891.0,1131.0,3315.0,310.0,661.0,5138.0,1765.0,0.0,0.0,10.0,0.0,60.0,58.0,336.0,116.0
06029,637913.0,53779.0,70697.0,344368.0,85718.0,83351.0,15458.0,48598.0,251882.0,48348.0,12218.0,38321.0,22099.0,92486.0,37370.0,71133.0,10120.0,38516.0,223155.0,44208.0,93.0,457.0,1222.0,0.0,5245.0,9625.0,27505.0,4140.0
06031,113592.0,8438.0,13032.0,65297.0,13607.0,13218.0,2682.0,9071.0,41726.0,7176.0,2038.0,5756.0,3961.0,23571.0,6431.0,11180.0,1434.0,6244.0,34853.0,6446.0,286.0,1443.0,2402.0,0.0,962.0,1384.0,4471.0,730.0
06033,52612.0,3016.0,3476.0,22482.0,10955.0,12683.0,1035.0,2115.0,16041.0,5579.0,2190.0,1981.0,1361.0,6441.0,5376.0,10493.0,538.0,1781.0,13827.0,4957.0,0.0,0.0,0.0,0.0,497.0,334.0,2214.0,622.0
06035,28228.0,1212.0,3156.0,16091.0,4033.0,3736.0,426.0,938.0,6300.0,1991.0,580.0,786.0,2218.0,9791.0,2042.0,3156.0,286.0,733.0,5669.0,1885.0,2.0,25.0,17.0,0.0,138.0,180.0,614.0,106.0
06037,7997089.0,566273.0,777642.0,4345735.0,1117680.0,1189759.0,144047.0,535977.0,3532014.0,727246.0,214492.0,422226.0,241665.0,813721.0,390434.0,975267.0,91254.0,444468.0,3229980.0,670507.0,99.0,700.0,2370.0,18.0,52694.0,90809.0,299664.0,56721.0
06039,115435.0,9325.0,11371.0,58900.0,16734.0,19105.0,1836.0,7040.0,37111.0,8653.0,2731.0,7489.0,4331.0,21789.0,8081.0,16374.0,1344.0,6155.0,35005.0,7904.0,0.0,0.0,59.0,0.0,492.0,885.0,2047.0,749.0
06041,210822.0,10728.0,10934.0,100152.0,40453.0,48555.0,3380.0,7697.0,82758.0,30063.0,13190.0,7348.0,3237.0,17394.0,10390.0,35365.0,2598.0,6784.0,78224.0,28680.0,2.0,33.0,172.0,0.0,780.0,880.0,4362.0,1383.0
06043,15208.0,781.0,740.0,6150.0,3234.0,4303.0,304.0,558.0,5034.0,1758.0,646.0,477.0,182.0,1116.0,1476.0,3657.0,193.0,419.0,4515.0,1679.0,0.0,0.0,8.0,0.0,111.0,139.0,511.0,79.0
06045,70705.0,4306.0,5102.0,31423.0,13998.0,15876.0,1829.0,3806.0,24421.0,8732.0,3289.0,2477.0,1296.0,7002.0,5266.0,12587.0,1020.0,3134.0,21682.0,7950.0,0.0,13.0,109.0,0.0,809.0,659.0,2630.0,782.0
06047,193076.0,18810.0,21861.0,100557.0,24899.0,26949.0,5418.0,15602.0,75943.0,13931.0,4024.0,13392.0,6259.0,24614.0,10968.0,22925.0,2610.0,11312.0,65869.0,12676.0,0.0,0.0,98.0,0.0,2808.0,4290.0,9976.0,1255.0
06049,7592.0,513.0,345.0,3156.0,1510.0,2068.0,187.0,245.0,2164.0,723.0,330.0,326.0,100.0,992.0,787.0,1738.0,155.0,212.0,2007.0,630.0,0.0,0.0,0.0,0.0,32.0,33.0,157.0,93.0
