geoid,nhwa_under18,nhwa_votingAge,aian_under18,aian_votingAge,asian_under18,asian_votingAge,black_under18,black_votingAge,hisp_under18,hisp_votingAge,multi_under18,multi_votingAge,nhpi_under18,nhpi_votingAge,sor_under18,sor_votingAge,white_under18,white_votingAge
41047,41666.0,174934.0,864.0,2746.0,1167.0,4762.0,830.0,2472.0,33371.0,48536.0,6696.0,9946.0,805.0,1635.0,10981.0,16279.0,61582.0,202494.0
41049,1478.0,5463.0,11.0,57.0,8.0,35.0,4.0,45.0,1528.0,2283.0,176.0,249.0,0.0,12.0,321.0,618.0,2629.0,7039.0
41051,86800.0,461119.0,1392.0,4644.0,9375.0,43390.0,11335.0,30627.0,30221.0,54981.0,16720.0,21656.0,1372.0,3418.0,7278.0,16289.0,105540.0,495382.0
41053,12432.0,49126.0,344.0,715.0,341.0,1280.0,159.0,366.0,3963.0,5947.0,1854.0,2184.0,90.0,188.0,663.0,1442.0,14734.0,52904.0
41055,221.0,1304.0,8.0,49.0,0.0,4.0,0.0,10.0,49.0,79.0,43.0,28.0,0.0,0.0,0.0,4.0,270.0,1379.0
41057,3456.0,18235.0,60.0,186.0,38.0,181.0,0.0,59.0,1121.0,1418.0,139.0,489.0,48.0,52.0,395.0,482.0,4177.0,19124.0
41059,10838.0,41177.0,726.0,1458.0,82.0,541.0,51.0,486.0,7620.0,11757.0,1427.0,2280.0,35.0,80.0,1507.0,2886.0,16188.0,48991.0
41061,4811.0,18293.0,30.0,198.0,67.0,240.0,39.0,138.0,430.0,700.0,307.0,377.0,78.0,188.0,60.0,186.0,5122.0,18715.0
41063,1109.0,5306.0,0.0,16.0,0.0,16.0,8.0,13.0,67.0,116.0,110.0,102.0,0.0,13.0,0.0,24.0,1143.0,5412.0
41065,3499.0,15888.0,323.0,717.0,59.0,201.0,85.0,84.0,1716.0,2499.0,312.0,322.0,0.0,131.0,281.0,906.0,4680.0,17391.0
41067,76688.0,302837.0,1215.0,2919.0,11960.0,39679.0,2784.0,7277.0,34448.0,55398.0,11535.0,13009.0,743.0,1965.0,12544.0,19110.0,95980.0,335490.0
41069,173.0,1118.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,24.0,0.0,0.0,0.0,5.0,173.0,1132.0
41071,16239.0,62873.0,309.0,975.0,225.0,1067.0,380.0,870.0,5848.0,9751.0,1444.0,2113.0,14.0,150.0,1468.0,3092.0,20075.0,68937.0
42001,17481.0,73953.0,25.0,71.0,156.0,584.0,432.0,1144.0,2689.0,3924.0,1160.0,859.0,0.0,0.0,1306.0,2103.0,18354.0,75573.0
42003,164383.0,815729.0,324.0,1234.0,8313.0,32004.0,42763.0,117368.0,6790.0,15747.0,14716.0,14275.0,30.0,219.0,1715.0,3271.0,168408.0,826505.0
42005,12840.0,53366.0,0.0,12.0,40.0,86.0,163.0,473.0,153.0,292.0,277.0,324.0,0.0,0.0,65.0,87.0,12905.0,53547.0
42007,27816.0,124921.0,42.0,108.0,268.0,713.0,2532.0,7757.0,857.0,1483.0,2245.0,1296.0,0.0,8.0,126.0,277.0,28515.0,125898.0
42009,9746.0,37917.0,27.0,77.0,19.0,92.0,43.0,236.0,179.0,337.0,254.0,222.0,0.0,0.0,97.0,53.0,9817.0,38149.0
42011,57270.0,251930.0,908.0,1804.0,1344.0,4486.0,6091.0,14521.0,28927.0,46482.0,8031.0,9283.0,41.0,153.0,7470.0,13421.0,71557.0,274855.0
42013,23914.0,96337.0,10.0,54.0,229.0,671.0,435.0,1581.0,495.0,909.0,1151.0,743.0,0.0,0.0,113.0,157.0,24277.0,97027.0
42015,12989.0,46900.0,9.0,86.0,98.0,290.0,101.0,234.0,327.0,556.0,285.0,388.0,0.0,12.0,39.0,127.0,13277.0,47282.0
42017,107784.0,428195.0,178.0,681.0,6790.0,20473.0,6882.0,17298.0,10215.0,19493.0,5507.0,5071.0,6.0,17.0,1838.0,4205.0,115120.0,442517.0
42019,36289.0,140697.0,23.0,110.0,612.0,1393.0,596.0,1565.0,805.0,1549.0,1136.0,1081.0,0.0,54.0,102.0,150.0,36902.0,141965.0
42021,23846.0,105825.0,2.0,98.0,111.0,580.0,1115.0,3634.0,667.0,1482.0,1638.0,933.0,0.0,37.0,93.0,332.0,24096.0,106712.0
42023,819.0,3918.0,0.0,12.0,0.0,6.0,12.0,18.0,15.0,19.0,20.0,24.0,0.0,0.0,0.0,6.0,834.0,3937.0
42025,11303.0,48687.0,0.0,83.0,60.0,245.0,293.0,693.0,978.0,1548.0,511.0,360.0,0.0,0.0,85.0,207.0,12024.0,50073.0
42027,21156.0,115496.0,28.0,270.0,1325.0,7433.0,541.0,5522.0,613.0,3704.0,781.0,1594.0,19.0,43.0,184.0,606.0,21598.0,117879.0
42029,90277.0,322167.0,208.0,325.0,6545.0,16258.0,6945.0,23201.0,12790.0,22789.0,5619.0,4360.0,0.0,102.0,1719.0,3927.0,100195.0,340393.0
42031,7112.0,30946.0,0.0,55.0,23.0,220.0,69.0,398.0,81.0,201.0,164.0,193.0,0.0,13.0,22.0,76.0,7176.0,31045.0
42033,14735.0,61248.0,19.0,121.0,33.0,388.0,25.0,1971.0,258.0,1992.0,457.0,571.0,0.0,0.0,15.0,285.0,14914.0,62544.0
42035,7658.0,30128.0,3.0,67.0,53.0,156.0,64.0,530.0,161.0,367.0,247.0,312.0,12.0,1.0,18.0,37.0,7759.0,30355.0
42037,10994.0,51667.0,22.0,81.0,189.0,605.0,218.0,1038.0,481.0,1163.0,204.0,358.0,7.0,5.0,83.0,239.0,11364.0,52499.0
42039,17433.0,65703.0,7.0,50.0,62.0,376.0,354.0,1274.0,405.0,612.0,806.0,555.0,0.0,7.0,31.0,152.0,17648.0,66021.0
42041,40154.0,172017.0,36.0,166.0,1856.0,6261.0,1856.0,6384.0,2677.0,5167.0,3168.0,2642.0,0.0,11.0,652.0,1986.0,41685.0,174724.0
42043,33256.0,152202.0,52.0,513.0,2321.0,7248.0,14503.0,34297.0,8317.0,13280.0,4961.0,3833.0,25.0,49.0,2649.0,5193.0,36779.0,158671.0
42045,74617.0,313812.0,175.0,561.0,6624.0,21820.0,34356.0,82288.0,6402.0,12671.0,6095.0,5566.0,39.0,50.0,1749.0,3871.0,77897.0,320592.0
42047,6031.0,24588.0,20.0,51.0,38.0,94.0,7.0,152.0,85.0,138.0,81.0,61.0,0.0,0.0,2.0,80.0,6114.0,24670.0
42049,46555.0,192630.0,215.0,573.0,1118.0,2865.0,5822.0,13955.0,4375.0,6197.0,5147.0,2682.0,0.0,91.0,632.0,1813.0,48873.0,196072.0
42051,23426.0,101180.0,13.0,102.0,64.0,201.0,1044.0,4519.0,463.0,887.0,1692.0,1285.0,0.0,259.0,40.0,324.0,23697.0,101611.0
42053,525.0,4337.0,0.0,39.0,5.0,47.0,39.0,2032.0,62.0,425.0,30.0,173.0,0.0,0.0,12.0,198.0,548.0,4458.0
42055,28812.0,107010.0,155.0,214.0,417.0,1150.0,2079.0,3732.0,3112.0,4288.0,1002.0,820.0,17.0,14.0,270.0,871.0,31393.0,110151.0
42057,3001.0,11181.0,6.0,29.0,2.0,19.0,82.0,128.0,75.0,82.0,64.0,51.0,0.0,13.0,20.0,25.0,3030.0,11225.0
42059,6967.0,27634.0,10.0,58.0,13.0,70.0,82.0,1842.0,86.0,771.0,213.0,454.0,0.0,3.0,3.0,205.0,7018.0,27967.0
42061,8220.0,33657.0,2.0,25.0,44.0,166.0,142.0,2284.0,157.0,659.0,183.0,564.0,0.0,5.0,13.0,176.0,8372.0,33930.0
42063,15053.0,67452.0,0.0,166.0,190.0,793.0,189.0,2016.0,313.0,837.0,475.0,708.0,26.0,1.0,33.0,244.0,15227.0,67827.0
42065,9143.0,34472.0,10.0,87.0,17.0,97.0,43.0,193.0,113.0,228.0,203.0,154.0,15.0,17.0,3.0,45.0,9223.0,34649.0
42067,5137.0,18503.0,5.0,13.0,22.0,76.0,78.0,110.0,322.0,403.0,112.0,83.0,0.0,0.0,113.0,204.0,5319.0,18694.0
42069,33527.0,154371.0,85.0,179.0,1027.0,3492.0,2421.0,4167.0,5151.0,7513.0,1417.0,1350.0,0.0,13.0,418.0,1017.0,37588.0,160285.0
42071,97339.0,344999.0,243.0,508.0,2813.0,8023.0,7153.0,14222.0,18837.0,31928.0,5705.0,5108.0,0.0,31.0,5811.0,11079.0,106939.0,362581.0
42073,15525.0,66772.0,4.0,45.0,98.0,274.0,981.0,2406.0,408.0,639.0,1058.0,702.0,7.0,0.0,238.0,251.0,15857.0,67241.0
42075,23302.0,91754.0,1.0,122.0,322.0,1242.0,737.0,1963.0,5862.0,9089.0,1888.0,1145.0,20.0,28.0,3177.0,5469.0,24933.0,94729.0
42077,42796.0,201655.0,81.0,594.0,2930.0,8378.0,7265.0,16034.0,27296.0,47873.0,5787.0,4734.0,38.0,44.0,8952.0,18999.0,56866.0,226054.0
42079,46876.0,227356.0,308.0,606.0,771.0,2671.0,3915.0,8693.0,10529.0,17109.0,2881.0,2572.0,32.0,57.0,3239.0,6716.0,52091.0,235543.0
42081,20153.0,85910.0,74.0,144.0,223.0,556.0,1860.0,3780.0,829.0,1202.0,1050.0,1053.0,6.0,11.0,351.0,406.0,20499.0,86643.0
42083,8273.0,31966.0,21.0,93.0,18.0,191.0,67.0,950.0,182.0,679.0,279.0,366.0,0.0,0.0,14.0,248.0,8365.0,32272.0
42085,19931.0,84415.0,0.0,82.0,215.0,594.0,1885.0,4663.0,534.0,947.0,1111.0,913.0,0.0,0.0,239.0,246.0,20315.0,85057.0
42087,9929.0,35096.0,0.0,18.0,42.0,183.0,87.0,249.0,270.0,339.0,340.0,193.0,0.0,40.0,35.0,60.0,10110.0,35318.0
42089,20500.0,94483.0,87.0,433.0,862.0,2850.0,5920.0,16936.0,7841.0,16068.0,2406.0,2683.0,51.0,23.0,1378.0,3139.0,25872.0,105241.0
42091,126658.0,502739.0,154.0,681.0,13596.0,43545.0,18032.0,54075.0,13244.0,24333.0,9475.0,8258.0,23.0,181.0,3098.0,5815.0,135937.0,520100.0
42093,3372.0,13753.0,0.0,3.0,151.0,386.0,140.0,171.0,188.0,256.0,99.0,72.0,0.0,0.0,0.0,23.0,3487.0,13976.0
42095,41981.0,194284.0,280.0,739.0,1880.0,6358.0,4461.0,10644.0,11922.0,23118.0,4286.0,4635.0,0.0,47.0,2102.0,5089.0,49618.0,209477.0
42097,16701.0,70984.0,31.0,189.0,31.0,295.0,327.0,2357.0,1057.0,1675.0,389.0,449.0,44.0,14.0,193.0,156.0,17393.0,72138.0
42099,9432.0,34417.0,17.0,31.0,32.0,109.0,169.0,225.0,285.0,448.0,218.0,320.0,2.0,0.0,44.0,104.0,9655.0,34751.0
42101,78307.0,478904.0,1443.0,3883.0,20480.0,86273.0,169826.0,495085.0,69105.0,138616.0,17346.0,24162.0,380.0,1494.0,29050.0,57618.0,106869.0,541163.0
42103,8616.0,37687.0,0.0,103.0,168.0,702.0,895.0,2430.0,1687.0,3895.0,411.0,579.0,0.0,15.0,193.0,495.0,9955.0,40686.0
42105,3558.0,13279.0,2.0,33.0,36.0,24.0,27.0,73.0,73.0,120.0,80.0,65.0,0.0,3.0,23.0,24.0,3610.0,13377.0
42107,25608.0,109405.0,12.0,160.0,202.0,530.0,481.0,3560.0,1794.0,3208.0,904.0,1086.0,7.0,28.0,418.0,1051.0,26759.0,111162.0
42109,8173.0,30055.0,15.0,15.0,39.0,235.0,70.0,335.0,287.0,535.0,167.0,206.0,0.0,6.0,20.0,169.0,8398.0,30371.0
42111,13675.0,59083.0,0.0,65.0,56.0,177.0,48.0,1975.0,220.0,773.0,240.0,433.0,0.0,4.0,43.0,272.0,13850.0,59454.0
42113,752.0,5216.0,0.0,16.0,8.0,23.0,17.0,140.0,20.0,92.0,41.0,31.0,0.0,31.0,23.0,10.0,752.0,5289.0
42115,8011.0,32900.0,11.0,69.0,11.0,106.0,63.0,168.0,253.0,449.0,154.0,178.0,14.0,3.0,52.0,76.0,8202.0,33262.0
42117,7994.0,32671.0,2.0,49.0,44.0,181.0,23.0,281.0,186.0,365.0,298.0,295.0,8.0,8.0,7.0,24.0,8122.0,32942.0
42119,7361.0,30694.0,0.0,195.0,87.0,475.0,128.0,3038.0,508.0,2018.0,288.0,567.0,0.0,12.0,0.0,650.0,7832.0,31686.0
42121,10256.0,41553.0,17.0,18.0,43.0,166.0,157.0,322.0,237.0,325.0,450.0,461.0,2.0,0.0,6.0,72.0,10422.0,41770.0
42123,7786.0,32014.0,15.0,43.0,52.0,148.0,66.0,136.0,131.0,252.0,145.0,238.0,0.0,0.0,6.0,30.0,7893.0,32190.0
42125,36833.0,156599.0,65.0,87.0,490.0,1287.0,1404.0,4733.0,970.0,1965.0,1875.0,2147.0,0.0,25.0,226.0,245.0,37532.0,158110.0
42127,8427.0,38641.0,6.0,102.0,49.0,229.0,168.0,1644.0,509.0,1565.0,236.0,395.0,0.0,9.0,51.0,255.0,8798.0,39700.0
42129,61693.0,279034.0,89.0,321.0,969.0,2068.0,2047.0,6490.0,1322.0,2447.0,3080.0,2405.0,0.0,29.0,142.0,408.0,62603.0,280600.0
42131,5380.0,21574.0,2.0,14.0,17.0,106.0,42.0,163.0,208.0,291.0,188.0,160.0,0.0,0.0,30.0,47.0,5555.0,21823.0
42133,75617.0,298002.0,79.0,327.0,1444.0,4545.0,7866.0,17903.0,11073.0,17261.0,5963.0,3960.0,25.0,43.0,2572.0,4391.0,81764.0,308778.0
44001,8618.0,37341.0,13.0,0.0,210.0,596.0,188.0,434.0,386.0,778.0,371.0,367.0,0.0,12.0,7.0,115.0,8944.0,37919.0
44003,27059.0,121716.0,18.0,193.0,1014.0,2957.0,274.0,2034.0,2385.0,4164.0,1904.0,1520.0,0.0,9.0,694.0,1681.0,28537.0,124123.0
44005,11847.0,59591.0,19.0,147.0,229.0,1209.0,760.0,2147.0,1508.0,2753.0,1374.0,1445.0,13.0,0.0,214.0,1036.0,12880.0,61190.0
44007,63805.0,339474.0,976.0,2685.0,5683.0,20051.0,18066.0,42485.0,42873.0,85345.0,8594.0,12073.0,56.0,276.0,16735.0,39594.0,83831.0,379354.0
44009,20336.0,95458.0,262.0,793.0,392.0,1872.0,481.0,1374.0,1210.0,2386.0,863.0,1271.0,7.0,0.0,195.0,814.0,21215.0,96866.0
45001,3540.0,13689.0,0.0,32.0,0.0,0.0,1559.0,5427.0,53.0,248.0,286.0,163.0,0.0,0.0,0.0,60.0,3593.0,13877.0
45003,20979.0,89112.0,112.0,246.0,239.0,1019.0,10772.0,29881.0,3089.0,5525.0,1685.0,1827.0,0.0,49.0,1769.0,2110.0,21909.0,92290.0
45005,274.0,2012.0,0.0,0.0,0.0,0.0,1625.0,5636.0,112.0,165.0,15.0,5.0,0.0,0.0,52.0,78.0,334.0,2093.0
45007,31810.0,116982.0,92.0,426.0,508.0,1129.0,8296.0,23037.0,2375.0,4022.0,1866.0,1239.0,22.0,60.0,504.0,926.0,33496.0,119614.0
45009,1040.0,4437.0,0.0,10.0,12.0,49.0,2115.0,7500.0,29.0,164.0,0.0,59.0,0.0,0.0,29.0,129.0,1040.0,4489.0
45011,2418.0,8948.0,39.0,75.0,63.0,93.0,2872.0,7067.0,183.0,329.0,49.0,66.0,0.0,9.0,110.0,226.0,2455.0,8974.0
45013,17239.0,97471.0,100.0,232.0,245.0,1810.0,8305.0,23599.0,7056.0,12601.0,2111.0,1823.0,0.0,70.0,2191.0,4699.0,21631.0,104604.0
45015,26936.0,96971.0,334.0,667.0,1017.0,3798.0,12814.0,34626.0,4189.0,7535.0,2478.0,2929.0,82.0,87.0,1576.0,2826.0,29239.0,101140.0
45017,1467.0,6511.0,0.0,33.0,0.0,0.0,1389.0,4954.0,155.0,329.0,97.0,45.0,0.0,0.0,98.0,234.0,1515.0,6593.0
45019,39207.0,196454.0,91.0,564.0,779.0,4359.0,26872.0,80177.0,6328.0,12724.0,2876.0,3678.0,0.0,130.0,804.0,2052.0,44278.0,206244.0
45021,8701.0,32217.0,11.0,155.0,39.0,271.0,3108.0,8142.0,900.0,1331.0,534.0,430.0,2.0,15.0,346.0,552.0,9312.0,32946.0
45023,3825.0,15372.0,30.0,34.0,0.0,24.0,3302.0,9201.0,212.0,350.0,226.0,129.0,0.0,9.0,20.0,20.0,3943.0,15618.0
45025,5784.0,22547.0,21.0,86.0,97.0,147.0,3997.0,11339.0,644.0,1185.0,298.0,203.0,0.0,7.0,186.0,311.0,6212.0,23288.0
45027,2766.0,13332.0,14.0,32.0,21.0,31.0,3858.0,12872.0,331.0,645.0,221.0,228.0,0.0,0.0,61.0,284.0,2956.0,13600.0
45029,4246.0,17116.0,30.0,265.0,0.0,14.0,3684.0,10904.0,405.0,720.0,205.0,152.0,258.0,128.0,215.0,199.0,4426.0,17524.0
45031,7372.0,30184.0,70.0,112.0,99.0,304.0,7175.0,20417.0,487.0,795.0,617.0,341.0,0.0,0.0,165.0,156.0,7681.0,30785.0
45033,3048.0,11667.0,255.0,605.0,2.0,72.0,4213.0,10449.0,365.0,433.0,525.0,148.0,0.0,6.0,60.0,206.0,3114.0,11780.0
45035,22113.0,72718.0,129.0,627.0,659.0,1832.0,10411.0,26761.0,2500.0,4480.0,2398.0,1854.0,89.0,41.0,464.0,1271.0,23738.0,75441.0
45037,2812.0,12084.0,0.0,80.0,25.0,66.0,2027.0,7668.0,271.0,1224.0,167.0,260.0,0.0,0.0,101.0,445.0,2912.0,12715.0
45039,1285.0,7468.0,0.0,0.0,14.0,48.0,3168.0,10105.0,108.0,326.0,290.0,283.0,0.0,0.0,63.0,99.0,1330.0,7708.0
45041,15359.0,58277.0,44.0,264.0,366.0,1241.0,15541.0,42204.0,1252.0,2034.0,1225.0,1041.0,32.0,12.0,200.0,223.0,16177.0,59760.0
45043,6155.0,31836.0,79.0,27.0,21.0,227.0,5084.0,14705.0,694.0,1181.0,340.0,232.0,0.0,17.0,361.0,703.0,6441.0,32335.0
45045,68489.0,261635.0,167.0,827.0,2497.0,7652.0,23527.0,63284.0,14248.0,26528.0,4887.0,3912.0,70.0,169.0,1627.0,4195.0,79620.0,282469.0
45047,8176.0,34017.0,0.0,26.0,85.0,429.0,5655.0,16064.0,1670.0,2325.0,783.0,838.0,76.0,37.0,462.0,710.0,9223.0,35383.0
45049,1715.0,6731.0,0.0,40.0,12.0,11.0,2683.0,8340.0,171.0,619.0,71.0,117.0,0.0,24.0,147.0,323.0,1733.0,6972.0
45051,36147.0,187672.0,362.0,860.0,594.0,2719.0,10727.0,29140.0,6083.0,11556.0,3184.0,2051.0,89.0,131.0,2569.0,4025.0,39273.0,195006.0
45053,1736.0,8974.0,0.0,0.0,5.0,161.0,2595.0,9077.0,1370.0,2343.0,316.0,102.0,0.0,0.0,406.0,878.0,2602.0,10407.0
45055,9374.0,33833.0,56.0,51.0,51.0,257.0,4066.0,11536.0,947.0,1595.0,720.0,659.0,0.0,0.0,321.0,504.0,9734.0,34767.0
45057,11024.0,45888.0,156.0,156.0,116.0,497.0,4776.0,13749.0,1536.0,2437.0,676.0,416.0,0.0,53.0,350.0,318.0,12027.0,47973.0
45059,8974.0,36407.0,34.0,52.0,32.0,159.0,4199.0,12647.0,1211.0,1655.0,682.0,569.0,0.0,0.0,659.0,662.0,9353.0,37341.0
45061,887.0,5141.0,2.0,22.0,0.0,8.0,2936.0,9030.0,286.0,107.0,243.0,111.0,0.0,0.0,0.0,29.0,887.0,5193.0
45063,44040.0,164032.0,187.0,614.0,1017.0,3284.0,11352.0,28398.0,5781.0,9798.0,3248.0,2775.0,19.0,121.0,1331.0,2591.0,48018.0,170888.0
45065,384.0,4425.0,0.0,15.0,0.0,14.0,837.0,3931.0,0.0,115.0,64.0,95.0,0.0,0.0,0.0,21.0,384.0,4534.0
45067,2303.0,10373.0,21.0,127.0,97.0,116.0,4748.0,13249.0,327.0,539.0,335.0,120.0,0.0,0.0,7.0,256.0,2495.0,10596.0
45069,2015.0,9122.0,242.0,850.0,0.0,75.0,3168.0,11048.0,101.0,771.0,244.0,433.0,0.0,21.0,34.0,317.0,2089.0,9472.0
45071,4113.0,18562.0,26.0,36.0,0.0,243.0,2800.0,8509.0,1092.0,1655.0,394.0,352.0,0.0,20.0,818.0,1234.0,4322.0,18936.0
45073,11868.0,52064.0,15.0,142.0,73.0,411.0,1222.0,4398.0,1398.0,2218.0,857.0,573.0,0.0,0.0,278.0,864.0,12843.0,53273.0
45075,5600.0,24844.0,75.0,228.0,213.0,715.0,13430.0,42630.0,689.0,1157.0,818.0,517.0,0.0,13.0,148.0,703.0,5817.0,25268.0
45077,19431.0,84464.0,121.0,329.0,175.0,1826.0,1670.0,6345.0,1366.0,2629.0,999.0,898.0,67.0,24.0,368.0,792.0,20417.0,86093.0
45079,30307.0,146015.0,149.0,426.0,2053.0,8613.0,46162.0,136300.0,5922.0,13844.0,4855.0,6112.0,162.0,213.0,1498.0,4771.0,33055.0,153530.0
45081,2035.0,9611.0,20.0,31.0,0.0,0.0,1305.0,3941.0,1078.0,1887.0,146.0,68.0,0.0,0.0,721.0,1301.0,2305.0,10162.0
45083,42368.0,159074.0,159.0,486.0,1880.0,4615.0,15787.0,44803.0,7179.0,11073.0,2778.0,2356.0,30.0,56.0,1849.0,3856.0,46841.0,165744.0
45085,10894.0,39234.0,36.0,178.0,235.0,1160.0,13055.0,36871.0,1464.0,2546.0,1204.0,1284.0,0.0,0.0,355.0,698.0,11801.0,40900.0
45087,3603.0,14833.0,10.0,30.0,0.0,0.0,2091.0,6714.0,113.0,216.0,346.0,205.0,0.0,0.0,19.0,19.0,3678.0,15013.0
45089,1877.0,8550.0,0.0,33.0,0.0,51.0,5279.0,16680.0,185.0,553.0,236.0,186.0,0.0,0.0,0.0,132.0,1903.0,8738.0
45091,38959.0,133515.0,435.0,1111.0,1139.0,2952.0,12106.0,33340.0,4335.0,7290.0,3327.0,2144.0,16.0,52.0,652.0,2322.0,42184.0,138296.0
46003,566.0,1891.0,68.0,22.0,3.0,3.0,4.0,7.0,66.0,100.0,13.0,13.0,0.0,0.0,15.0,32.0,598.0,1951.0
46005,3199.0,11546.0,31.0,187.0,622.0,787.0,0.0,46.0,689.0,933.0,56.0,128.0,5.0,0.0,87.0,250.0,3801.0,12168.0
46007,148.0,894.0,767.0,1019.0,0.0,0.0,11.0,22.0,68.0,72.0,258.0,285.0,0.0,0.0,0.0,0.0,148.0,928.0
46009,1241.0,4933.0,12.0,332.0,11.0,21.0,0.0,70.0,76.0,204.0,35.0,130.0,0.0,0.0,0.0,60.0,1308.0,5034.0
46011,5596.0,24547.0,45.0,197.0,192.0,756.0,126.0,302.0,282.0,493.0,298.0,272.0,0.0,13.0,18.0,181.0,5795.0,24851.0
46013,7581.0,26637.0,514.0,767.0,167.0,541.0,275.0,298.0,285.0,572.0,106.0,334.0,0.0,8.0,12.0,20.0,7864.0,27154.0
46015,1023.0,3551.0,220.0,321.0,0.0,0.0,0.0,0.0,4.0,18.0,121.0,72.0,0.0,0.0,2.0,2.0,1025.0,3567.0
46017,114.0,263.0,560.0,988.0,0.0,0.0,0.0,4.0,18.0,3.0,53.0,22.0,20.0,14.0,0.0,0.0,114.0,263.0
46019,2226.0,7218.0,44.0,105.0,0.0,10.0,0.0,7.0,128.0,230.0,167.0,163.0,0.0,0.0,12.0,46.0,2342.0,7396.0
46021,336.0,1133.0,31.0,23.0,9.0,3.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,336.0,1136.0
46023,1201.0,4644.0,1303.0,1671.0,12.0,5.0,0.0,4.0,121.0,111.0,157.0,132.0,0.0,11.0,24.0,15.0,1228.0,4677.0
46025,782.0,2618.0,29.0,38.0,0.0,29.0,5.0,30.0,23.0,69.0,4.0,21.0,0.0,0.0,17.0,12.0,787.0,2653.0
46027,2012.0,10433.0,104.0,296.0,44.0,246.0,15.0,193.0,32.0,324.0,193.0,150.0,0.0,0.0,0.0,151.0,2013.0,10606.0
46029,6089.0,19857.0,334.0,413.0,16.0,44.0,0.0,122.0,223.0,294.0,154.0,295.0,5.0,0.0,28.0,92.0,6226.0,20021.0
46031,289.0,995.0,1110.0,1667.0,0.0,12.0,0.0,12.0,13.0,11.0,23.0,24.0,0.0,0.0,6.0,9.0,289.0,997.0
46033,1184.0,6462.0,153.0,192.0,3.0,26.0,22.0,1.0,112.0,132.0,22.0,96.0,0.0,0.0,9.0,29.0,1276.0,6565.0
46035,3976.0,14310.0,271.0,378.0,0.0,29.0,35.0,60.0,74.0,361.0,174.0,132.0,0.0,0.0,5.0,97.0,4034.0,14572.0
46037,930.0,3959.0,204.0,343.0,11.0,15.0,0.0,0.0,53.0,56.0,56.0,31.0,0.0,0.0,0.0,3.0,959.0,3996.0
46039,928.0,3239.0,0.0,1.0,0.0,0.0,13.0,17.0,46.0,85.0,4.0,8.0,0.0,0.0,0.0,0.0,974.0,3324.0
46041,216.0,996.0,1683.0,2582.0,0.0,0.0,0.0,2.0,42.0,9.0,32.0,66.0,0.0,0.0,2.0,0.0,216.0,996.0
46043,624.0,2204.0,25.0,59.0,0.0,1.0,0.0,0.0,9.0,17.0,20.0,25.0,0.0,0.0,0.0,0.0,628.0,2215.0
46045,926.0,2959.0,0.0,54.0,9.0,7.0,5.0,0.0,24.0,27.0,16.0,0.0,0.0,0.0,5.0,16.0,936.0,2970.0
46047,945.0,4979.0,168.0,308.0,0.0,55.0,48.0,30.0,83.0,146.0,35.0,152.0,0.0,0.0,54.0,44.0,945.0,5067.0
46049,488.0,1731.0,11.0,53.0,1.0,2.0,0.0,0.0,11.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,1804.0
46051,1507.0,5345.0,37.0,83.0,2.0,0.0,0.0,26.0,13.0,189.0,21.0,4.0,0.0,0.0,1.0,3.0,1519.0,5531.0
46053,760.0,2975.0,123.0,183.0,24.0,24.0,0.0,5.0,21.0,13.0,56.0,62.0,0.0,0.0,0.0,6.0,766.0,2977.0
46055,384.0,1469.0,80.0,81.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,42.0,0.0,0.0,0.0,0.0,384.0,1469.0
46057,1761.0,3937.0,0.0,25.0,10.0,6.0,6.0,1.0,61.0,126.0,29.0,36.0,0.0,0.0,10.0,55.0,1800.0,4004.0
46059,669.0,2619.0,0.0,5.0,0.0,10.0,0.0,0.0,24.0,23.0,5.0,20.0,0.0,0.0,0.0,0.0,693.0,2642.0
46061,1024.0,2117.0,8.0,56.0,4.0,2.0,37.0,81.0,15.0,18.0,9.0,3.0,6.0,6.0,0.0,0.0,1039.0,2135.0
46063,305.0,951.0,21.0,5.0,0.0,9.0,0.0,9.0,10.0,5.0,4.0,12.0,0.0,0.0,0.0,5.0,312.0,951.0
46065,2966.0,11420.0,703.0,1177.0,0.0,92.0,30.0,102.0,193.0,275.0,397.0,270.0,0.0,0.0,28.0,117.0,2992.0,11558.0
46067,1564.0,5333.0,81.0,77.0,0.0,4.0,0.0,14.0,53.0,83.0,20.0,44.0,0.0,0.0,0.0,26.0,1583.0,5377.0
46069,242.0,996.0,40.0,72.0,0.0,0.0,0.0,0.0,10.0,0.0,38.0,15.0,0.0,0.0,0.0,0.0,252.0,996.0
46071,322.0,1136.0,651.0,950.0,0.0,16.0,0.0,5.0,9.0,66.0,48.0,65.0,0.0,0.0,0.0,36.0,322.0,1144.0
46073,461.0,1492.0,0.0,6.0,0.0,0.0,0.0,0.0,20.0,31.0,14.0,7.0,0.0,0.0,3.0,3.0,478.0,1520.0
46075,101.0,635.0,2.0,25.0,0.0,0.0,10.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,637.0
46077,1050.0,3821.0,0.0,6.0,0.0,33.0,13.0,18.0,40.0,68.0,39.0,29.0,0.0,0.0,19.0,38.0,1064.0,3848.0
