,date,state,religion,sexual_orientation,disability,gender,gender_identity,race_corrected,est_pop,race_religion_ethnicity_enh_penalty,sexual_orientation_enh_penalty,gender_enh_penalty,gender_identity_enh_penalty,disability_enh_penalty,other_enh_penalty,all_count,race_corrected_per_capita,religion_per_capita,sexual_orientation_per_capita,disability_per_capita,gender_per_capita,gender_identity_per_capita,all_count_per_capita
270,2010,Mississippi,0,0,0,,,11.0,2967297,YES,NO,YES,NO,NO,NO,11.0,3.7070775186979933e-06,0.0,0.0,0.0,,,3.7070775186979933e-06
271,2010,Missouri,16,22,0,,,104.0,5988927,YES,YES,YES,YES,YES,NO,142.0,1.736538114423502e-05,2.67159709911308e-06,3.6734460112804848e-06,0.0,,,2.3710424254628585e-05
272,2010,Montana,3,11,1,,,16.0,989415,YES,NO,NO,NO,NO,NO,31.0,1.617117185407539e-05,3.0320947226391353e-06,1.111768064967683e-05,1.0106982408797118e-06,,,3.1331645467271065e-05
273,2010,Nebraska,7,7,0,,,47.0,1826341,YES,YES,YES,NO,YES,YES,61.0,2.5734515076866807e-05,3.832800117831227e-06,3.832800117831227e-06,0.0,,,3.340011531252926e-05
274,2010,Nevada,20,15,0,,,33.0,2700551,YES,YES,YES,YES,YES,YES,68.0,1.221972849244469e-05,7.4058960560270845e-06,5.554422042020313e-06,0.0,,,2.5180046590492087e-05
275,2010,New Hampshire,6,11,0,,,14.0,1316470,YES,YES,YES,NO,YES,YES,31.0,1.0634499836684466e-05,4.557642787150486e-06,8.355678443109223e-06,0.0,,,2.3547821066944178e-05
276,2010,New Jersey,221,40,6,,,276.0,8791894,YES,YES,YES,YES,YES,NO,543.0,3.1392553185923305e-05,2.5136790775684966e-05,4.549645389264247e-06,6.82446808389637e-07,,,6.176143615926216e-05
277,2010,New Mexico,1,5,0,,,18.0,2059179,YES,YES,YES,YES,YES,YES,24.0,8.741347886706304e-06,4.856304381503502e-07,2.428152190751751e-06,0.0,,,1.1655130515608405e-05
278,2010,New York,275,137,1,,,286.0,19378102,YES,YES,YES,NO,YES,YES,699.0,1.4758927370699154e-05,1.4191276317979955e-05,7.069835838411832e-06,5.160464115629075e-08,,,3.6071644168247234e-05
279,2010,North Carolina,13,14,0,,,67.0,9535483,YES,NO,YES,NO,NO,NO,94.0,7.026387651260036e-06,1.36332894725941e-06,1.468200404740903e-06,0.0,,,9.85791700326035e-06
280,2010,North Dakota,1,3,0,,,4.0,672591,YES,NO,YES,NO,NO,NO,8.0,5.947150645786221e-06,1.4867876614465553e-06,4.460362984339665e-06,0.0,,,1.1894301291572442e-05
281,2010,Ohio,37,37,3,,,170.0,11536504,YES,NO,NO,NO,NO,NO,247.0,1.4735833316574934e-05,3.2072107806663093e-06,3.2072107806663093e-06,2.6004411735132237e-07,,,2.1410298995258877e-05
282,2010,Oklahoma,3,10,0,,,36.0,3751351,YES,NO,NO,NO,YES,NO,49.0,9.59654268555515e-06,7.997118904629292e-07,2.6657063015430972e-06,0.0,,,1.3061960877561177e-05
283,2010,Oregon,18,33,1,,,82.0,3831074,YES,YES,YES,YES,YES,NO,134.0,2.140391963193611e-05,4.698421382620122e-06,8.613772534803556e-06,2.610234101455623e-07,,,3.497713695950535e-05
284,2010,Pennsylvania,8,10,0,,,39.0,12702379,YES,NO,NO,NO,NO,NO,57.0,3.07029100611783e-06,6.298032833062216e-07,7.87254104132777e-07,0.0,,,4.487348393556829e-06
285,2010,Rhode Island,5,3,1,,,11.0,1052567,YES,YES,YES,NO,YES,NO,20.0,1.0450641146834359e-05,4.750291430379254e-06,2.8501748582275523e-06,9.500582860758507e-07,,,1.9001165721517014e-05
286,2010,South Carolina,19,29,2,,,59.0,4625364,NO,NO,NO,NO,NO,NO,109.0,1.2755752844532885e-05,4.1077848143410985e-06,6.269776821889045e-06,4.323984015095893e-07,,,2.3565712882272618e-05
287,2010,South Dakota,1,11,0,,,39.0,814180,YES,NO,NO,NO,NO,NO,51.0,4.7900955562651994e-05,1.2282296298115897e-06,1.3510525927927486e-05,0.0,,,6.263971112039107e-05
288,2010,Tennessee,11,25,6,,,105.0,6346105,YES,YES,YES,NO,YES,YES,147.0,1.654558189629702e-05,1.733346674850164e-06,3.9394242610231e-06,9.45461822645544e-07,,,2.3163814654815827e-05
289,2010,Texas,19,39,1,,,115.0,25145561,YES,YES,YES,NO,YES,YES,174.0,4.573371816997839e-06,7.556005610692082e-07,1.5509695727210063e-06,3.9768450582589903e-08,,,6.919710401370644e-06
290,2010,Utah,18,16,0,,,29.0,2763885,NO,NO,NO,NO,NO,NO,63.0,1.0492477074842115e-05,6.51257197748821e-06,5.788952868878408e-06,0.0,,,2.2794001921208732e-05
291,2010,Vermont,2,7,0,,,8.0,625741,YES,YES,YES,YES,YES,YES,17.0,1.2784842290979814e-05,3.1962105727449534e-06,1.1186737004607338e-05,0.0,,,2.7167789868332107e-05
292,2010,Virginia,25,15,4,,,131.0,8001024,YES,NO,NO,NO,NO,NO,175.0,1.6372904268253662e-05,3.124600051193447e-06,1.8747600307160684e-06,4.999360081909515e-07,,,2.187220035835413e-05
293,2010,Washington,34,28,2,,,168.0,6724540,YES,YES,YES,YES,YES,NO,232.0,2.4983121522066936e-05,5.0561079270849754e-06,4.163853587011156e-06,2.974181133579397e-07,,,3.450050114952101e-05
294,2010,West Virginia,3,4,0,,,26.0,1852994,YES,NO,YES,NO,NO,YES,33.0,1.4031346027024373e-05,1.6190014646566584e-06,2.158668619542211e-06,0.0,,,1.780901611122324e-05
295,2010,Wisconsin,13,28,2,,,50.0,5686986,YES,YES,NO,NO,YES,NO,93.0,8.792003356435201e-06,2.2859208726731522e-06,4.923521879603712e-06,3.5168013425740806e-07,,,1.6353126242969475e-05
296,2010,Wyoming,0,0,0,,,2.0,563626,NO,NO,NO,NO,NO,NO,2.0,3.548452342510814e-06,0.0,0.0,0.0,,,3.548452342510814e-06
297,2009,Alabama,1,2,0,,,6.0,4757938,YES,NO,NO,NO,YES,NO,9.0,1.2610504802710753e-06,2.1017508004517924e-07,4.203501600903585e-07,0.0,,,1.8915757204066131e-06
298,2009,Alaska,0,2,0,,,7.0,698895,YES,NO,YES,NO,YES,NO,9.0,1.0015810672561686e-05,0.0,2.861660192160482e-06,0.0,,,1.2877470864722168e-05
299,2009,Arizona,50,41,1,,,127.0,6343154,YES,YES,YES,NO,YES,NO,219.0,2.0021585476247304e-05,7.882513967026498e-06,6.463661452961729e-06,1.5765027934052997e-07,,,3.452541117557606e-05
300,2009,Arkansas,5,16,1,,,52.0,2896843,NO,NO,NO,NO,NO,NO,74.0,1.795057585102127e-05,1.726016908752045e-06,5.5232541080065434e-06,3.4520338175040896e-07,,,2.5545050249530265e-05
301,2009,California,194,222,4,,,595.0,36961229,YES,YES,YES,YES,YES,YES,1015.0,1.6097949556818038e-05,5.2487432168448725e-06,6.006293784224545e-06,1.0822150962566748e-07,,,2.7461208067513123e-05
302,2009,Colorado,16,28,3,,,161.0,4972195,YES,YES,NO,YES,YES,YES,208.0,3.238006554449293e-05,3.2178947124961915e-06,5.631315746868335e-06,6.033552585930359e-07,,,4.183263126245049e-05
303,2009,Connecticut,43,28,2,,,126.0,3561807,YES,YES,YES,YES,YES,NO,199.0,3.537530247989293e-05,1.2072523862185682e-05,7.861178328865095e-06,5.615127377760782e-07,,,5.587051740871979e-05
304,2009,Delaware,10,3,0,,,24.0,891730,YES,YES,YES,YES,YES,NO,37.0,2.6913976203559372e-05,1.1214156751483072e-05,3.3642470254449216e-06,0.0,,,4.1492379980487364e-05
305,2009,DC,0,30,0,,,5.0,592228,YES,YES,YES,YES,YES,YES,35.0,8.442694367709733e-06,0.0,5.06561662062584e-05,0.0,,,5.9098860573968134e-05
306,2009,Florida,21,28,0,,,81.0,18652644,YES,YES,NO,NO,YES,YES,130.0,4.3425478983033185e-06,1.1258457514119713e-06,1.5011276685492953e-06,0.0,,,6.969521318264585e-06
307,2009,Georgia,1,4,0,,,6.0,9620846,NO,NO,NO,NO,NO,NO,11.0,6.236457791757606e-07,1.0394096319596011e-07,4.1576385278384043e-07,0.0,,,1.1433505951555612e-06
308,2009,Idaho,6,5,0,,,24.0,1554439,YES,NO,NO,NO,NO,NO,35.0,1.5439653791496482e-05,3.8599134478741205e-06,3.2165945398951004e-06,0.0,,,2.2516161779265703e-05
309,2009,Illinois,20,22,0,,,87.0,12796778,YES,YES,YES,YES,YES,NO,129.0,6.798586331653171e-06,1.5628934095754416e-06,1.7191827505329856e-06,0.0,,,1.0080662491761597e-05
310,2009,Indiana,8,12,0,,,35.0,6459325,NO,NO,NO,NO,NO,NO,55.0,5.418522833268182e-06,1.238519504747013e-06,1.8577792571205195e-06,0.0,,,8.514821595135714e-06
311,2009,Iowa,1,4,0,,,13.0,3032870,YES,YES,YES,NO,YES,YES,18.0,4.286369016805863e-06,3.2972069360045106e-07,1.3188827744018042e-06,0.0,,,5.934972484808119e-06
312,2009,Kansas,18,20,1,,,83.0,2832704,YES,YES,NO,NO,NO,NO,122.0,2.930062583312623e-05,6.354352590316532e-06,7.060391767018368e-06,3.530195883509184e-07,,,4.3068389778812045e-05
313,2009,Kentucky,11,24,2,,,113.0,4317074,YES,YES,NO,NO,NO,NO,150.0,2.6175136214945586e-05,2.5480221094194817e-06,5.559320966006142e-06,4.6327674716717853e-07,,,3.474575603753839e-05
314,2009,Louisiana,0,3,0,,,10.0,4491648,YES,YES,YES,NO,YES,YES,13.0,2.2263543358695962e-06,0.0,6.679063007608789e-07,0.0,,,2.894260636630475e-06
315,2009,Maine,6,14,0,,,30.0,1329590,YES,YES,YES,NO,YES,YES,50.0,2.2563346595567053e-05,4.512669319113411e-06,1.052956174459796e-05,0.0,,,3.7605577659278426e-05
316,2009,Maryland,26,9,0,,,67.0,5730388,YES,YES,YES,YES,YES,NO,102.0,1.1692052963952877e-05,4.53721458302649e-06,1.5705742787399387e-06,0.0,,,1.7799841825719305e-05
317,2009,Massachusetts,59,66,3,,,194.0,6517613,YES,YES,NO,YES,YES,NO,322.0,2.976549850382341e-05,9.05239387487413e-06,1.0126406707486314e-05,4.6029121397665065e-07,,,4.94045903001605e-05
318,2009,Michigan,26,62,7,,,219.0,9901591,YES,NO,YES,NO,NO,NO,314.0,2.2117657657239124e-05,2.6258406351060147e-06,6.2616199760220355e-06,7.06957094067004e-07,,,3.171207536243418e-05
319,2009,Minnesota,15,28,2,,,108.0,5281203,YES,YES,YES,YES,YES,YES,153.0,2.04498861338979e-05,2.8402619630413754e-06,5.301822331010567e-06,3.7870159507218334e-07,,,2.8970672023022027e-05
320,2009,Mississippi,0,0,0,,,2.0,2958774,YES,NO,YES,NO,NO,NO,2.0,6.759556491979448e-07,0.0,0.0,0.0,,,6.759556491979448e-07
321,2009,Missouri,17,21,0,,,86.0,5961088,YES,YES,YES,YES,YES,NO,124.0,1.4426896566532821e-05,2.8518283910588134e-06,3.5228468360138283e-06,0.0,,,2.080157179360546e-05
322,2009,Montana,6,10,0,,,12.0,983982,YES,NO,NO,NO,NO,NO,28.0,1.2195345036799453e-05,6.097672518399726e-06,1.016278753066621e-05,0.0,,,2.8455805085865393e-05
323,2009,Nebraska,10,10,3,,,55.0,1812683,YES,YES,YES,NO,YES,YES,78.0,3.034176411429908e-05,5.516684384418014e-06,5.516684384418014e-06,1.6550053153254044e-06,,,4.3030138198460515e-05
324,2009,Nevada,4,16,0,,,28.0,2684665,YES,YES,YES,YES,YES,YES,48.0,1.0429606673458328e-05,1.4899438104940468e-06,5.959775241976187e-06,0.0,,,1.7879325725928563e-05
325,2009,New Hampshire,3,5,0,,,16.0,1316102,YES,YES,YES,NO,YES,YES,24.0,1.215711244265262e-05,2.2794585829973663e-06,3.7990976383289443e-06,0.0,,,1.823566866397893e-05
326,2009,New Jersey,210,66,2,,,271.0,8755602,YES,YES,YES,YES,YES,NO,549.0,3.0951612464796824e-05,2.3984644345414514e-05,7.538031079987419e-06,2.28425184242043e-07,,,6.27027130744408e-05
327,2009,New Mexico,1,5,0,,,9.0,2036802,YES,YES,YES,YES,YES,YES,15.0,4.418691654858941e-06,4.909657394287712e-07,2.454828697143856e-06,0.0,,,7.3644860914315675e-06
328,2009,New York,283,114,2,,,227.0,19307066,YES,YES,YES,NO,YES,YES,626.0,1.1757353499490808e-05,1.4657845992757263e-05,5.9045740041495686e-06,1.0358901761665911e-07,,,3.24233625140143e-05
329,2009,North Carolina,9,15,0,,,79.0,9449566,YES,NO,YES,NO,NO,NO,103.0,8.360172308442525e-06,9.5242469336687e-07,1.5873744889447833e-06,0.0,,,1.0899971490754179e-05
330,2009,North Dakota,1,2,0,,,11.0,664968,YES,NO,YES,NO,NO,NO,14.0,1.6542149396662696e-05,1.5038317633329725e-06,3.007663526665945e-06,0.0,,,2.1053644686661612e-05
331,2009,Ohio,24,47,53,,,173.0,11528896,YES,NO,NO,NO,NO,NO,297.0,1.500577331949217e-05,2.0817257784266594e-06,4.076712982752208e-06,4.5971444273588725e-06,,,2.576135650802991e-05
332,2009,Oklahoma,6,14,0,,,39.0,3717572,YES,NO,NO,NO,YES,NO,59.0,1.0490718135385139e-05,1.6139566362130982e-06,3.7658988178305625e-06,0.0,,,1.5870573589428798e-05
333,2009,Oregon,18,24,2,,,86.0,3808600,YES,YES,YES,YES,YES,NO,130.0,2.2580475765373103e-05,4.726146090426929e-06,6.301528120569238e-06,5.251273433807698e-07,,,3.4133277319750036e-05
334,2009,Pennsylvania,10,5,0,,,31.0,12666858,YES,NO,NO,NO,NO,NO,46.0,2.4473314534669925e-06,7.894617591829008e-07,3.947308795914504e-07,0.0,,,3.6315240922413434e-06
335,2009,Rhode Island,11,12,0,,,13.0,1053646,YES,YES,YES,NO,YES,NO,36.0,1.23381097636208e-05,1.0439939030756061e-05,1.138902439718843e-05,0.0,,,3.416707319156529e-05
336,2009,South Carolina,25,18,5,,,76.0,4589872,NO,NO,NO,NO,NO,NO,124.0,1.6558195958405813e-05,5.4467749863177015e-06,3.921677990148745e-06,1.0893549972635403e-06,,,2.70160039321358e-05
337,2009,South Dakota,5,4,0,,,33.0,807067,YES,NO,NO,NO,NO,NO,42.0,4.0888798575582945e-05,6.195272511451961e-06,4.956218009161569e-06,0.0,,,5.2040289096196475e-05
338,2009,Tennessee,18,44,1,,,106.0,6306019,YES,YES,YES,NO,YES,YES,169.0,1.680933723796265e-05,2.854415757389884e-06,6.9774607402863835e-06,1.585786531883269e-07,,,2.6799792388827247e-05
339,2009,Texas,18,36,0,,,111.0,24801761,YES,YES,YES,NO,YES,YES,165.0,4.475488655825689e-06,7.257549171609225e-07,1.451509834321845e-06,0.0,,,6.6527534073084565e-06
340,2009,Utah,15,8,0,,,25.0,2723421,NO,NO,NO,NO,NO,NO,48.0,9.179631059612157e-06,5.507778635767294e-06,2.9374819390758904e-06,0.0,,,1.762489163445534e-05
341,2009,Vermont,8,7,1,,,8.0,624817,YES,YES,YES,YES,YES,YES,24.0,1.2803748937688956e-05,1.2803748937688956e-05,1.1203280320477836e-05,1.6004686172111195e-06,,,3.841124681306687e-05
342,2009,Virginia,27,18,0,,,105.0,7925937,YES,NO,NO,NO,NO,NO,150.0,1.324764504184174e-05,3.4065372964735906e-06,2.271024864315727e-06,0.0,,,1.892520720263106e-05
343,2009,Washington,27,36,0,,,145.0,6667426,YES,YES,YES,YES,YES,NO,208.0,2.1747522957135184e-05,4.049538757535517e-06,5.399385010047356e-06,0.0,,,3.119644672471805e-05
344,2009,West Virginia,1,3,1,,,19.0,1847775,YES,NO,YES,NO,NO,YES,24.0,1.0282637225852714e-05,5.411914329396166e-07,1.6235742988188498e-06,5.411914329396166e-07,,,1.2988594390550798e-05
345,2009,Wisconsin,9,11,0,,,34.0,5669264,YES,YES,NO,NO,YES,NO,54.0,5.997251142299953e-06,1.5875076553146935e-06,1.940287134273514e-06,0.0,,,9.52504593188816e-06
346,2009,Wyoming,0,0,0,,,8.0,559851,NO,NO,NO,NO,NO,NO,8.0,1.428951631773454e-05,0.0,0.0,0.0,,,1.428951631773454e-05
347,2008,Alabama,2,2,0,,,7.0,4718206,YES,NO,NO,NO,YES,NO,11.0,1.4836147467914712e-06,4.2388992765470604e-07,4.2388992765470604e-07,0.0,,,2.3313946021008833e-06
348,2008,Alaska,2,1,0,,,5.0,687455,YES,NO,YES,NO,YES,NO,8.0,7.273203336945691e-06,2.9092813347782764e-06,1.4546406673891382e-06,0.0,,,1.1637125339113106e-05
349,2008,Arizona,34,25,0,,,126.0,6280362,YES,YES,YES,NO,YES,NO,185.0,2.006253779638817e-05,5.413700675215856e-06,3.980662261188129e-06,0.0,,,2.9456900732792156e-05
350,2008,Arkansas,3,18,0,,,70.0,2874554,NO,NO,NO,NO,NO,NO,91.0,2.4351603761835748e-05,1.043640161221532e-06,6.2618409673291926e-06,0.0,,,3.1657084890386474e-05
351,2008,California,294,283,4,,,800.0,36604337,YES,YES,YES,YES,YES,YES,1381.0,2.1855333699938345e-05,8.031835134727342e-06,7.731324296353188e-06,1.0927666849969171e-07,,,3.772776979951856e-05
352,2008,Colorado,24,24,2,,,99.0,4889730,YES,YES,NO,YES,YES,YES,149.0,2.0246516678835027e-05,4.9082464675963705e-06,4.9082464675963705e-06,4.090205389663642e-07,,,3.047203015299413e-05
353,2008,Connecticut,32,18,0,,,114.0,3545579,YES,YES,YES,YES,YES,NO,164.0,3.215271751101865e-05,9.02532421361927e-06,5.07674487016084e-06,0.0,,,4.6254786594798765e-05
354,2008,Delaware,13,6,0,,,39.0,883874,YES,YES,YES,YES,YES,NO,58.0,4.412393621715312e-05,1.4707978739051041e-05,6.788297879562019e-06,0.0,,,6.562021283576618e-05
355,2008,DC,1,30,0,,,11.0,580236,YES,YES,YES,YES,YES,YES,42.0,1.8957803376557124e-05,1.7234366705961023e-06,5.170310011788307e-05,0.0,,,7.238434016503629e-05
356,2008,Florida,35,31,1,,,86.0,18527305,YES,YES,NO,NO,YES,YES,153.0,4.641797606289744e-06,1.889103676978384e-06,1.6732061138951402e-06,5.3974390770810976e-08,,,8.258081787934079e-06
357,2008,Georgia,2,2,0,,,5.0,9504843,NO,NO,NO,NO,NO,NO,9.0,5.260476159364231e-07,2.1041904637456925e-07,2.1041904637456925e-07,0.0,,,9.468857086855617e-07
358,2008,Idaho,3,3,0,,,24.0,1534320,YES,NO,NO,NO,NO,NO,30.0,1.564210855623338e-05,1.9552635695291724e-06,1.9552635695291724e-06,0.0,,,1.9552635695291727e-05
359,2008,Illinois,18,23,1,,,78.0,12747038,YES,YES,YES,YES,YES,NO,120.0,6.119068602447094e-06,1.412092754410868e-06,1.80434074174722e-06,7.844959746727044e-08,,,9.413951696072453e-06
360,2008,Indiana,3,12,3,,,43.0,6424806,NO,NO,NO,NO,NO,NO,61.0,6.6928090902666945e-06,4.66940169088374e-07,1.867760676353496e-06,4.66940169088374e-07,,,9.49445010479694e-06
361,2008,Iowa,4,5,1,,,23.0,3016734,YES,YES,YES,NO,YES,YES,33.0,7.6241392181080595e-06,1.3259372553231408e-06,1.657421569153926e-06,3.314843138307852e-07,,,1.0938982356415912e-05
362,2008,Kansas,11,22,0,,,80.0,2808076,YES,YES,NO,NO,NO,NO,113.0,2.8489257413260894e-05,3.917272894323373e-06,7.834545788646747e-06,0.0,,,4.024107609623101e-05
363,2008,Kentucky,4,13,0,,,47.0,4289878,YES,YES,NO,NO,NO,NO,64.0,1.0956022525582312e-05,9.324274489857288e-07,3.030389209203618e-06,0.0,,,1.491883918377166e-05
364,2008,Louisiana,1,3,0,,,63.0,4435586,YES,YES,YES,NO,YES,YES,67.0,1.4203309325983082e-05,2.2544935438068385e-07,6.763480631420516e-07,0.0,,,1.510510674350582e-05
365,2008,Maine,8,20,0,,,35.0,1330509,YES,YES,YES,NO,YES,YES,63.0,2.630572209582949e-05,6.012736479046741e-06,1.5031841197616852e-05,0.0,,,4.735029977249308e-05
366,2008,Maryland,27,11,0,,,62.0,5684965,YES,YES,YES,YES,YES,NO,100.0,1.0905959843200441e-05,4.749369609135676e-06,1.9349283592774977e-06,0.0,,,1.7590257811613616e-05
367,2008,Massachusetts,60,66,5,,,202.0,6468967,YES,YES,NO,YES,YES,NO,333.0,3.1226005635830265e-05,9.275051178959484e-06,1.0202556296855433e-05,7.729209315799571e-07,,,5.147653404322514e-05
368,2008,Michigan,52,65,7,,,436.0,9946889,YES,NO,YES,NO,NO,NO,560.0,4.383280038613078e-05,5.227765183666974e-06,6.534706479583717e-06,7.037376208782465e-07,,,5.6299009670259714e-05
369,2008,Minnesota,13,30,1,,,120.0,5247018,YES,YES,YES,YES,YES,YES,164.0,2.2870133092739533e-05,2.4775977517134493e-06,5.717533273184883e-06,1.9058444243949612e-07,,,3.125584856007736e-05
370,2008,Mississippi,0,0,0,,,4.0,2947806,YES,NO,YES,NO,NO,NO,4.0,1.3569413998071786e-06,0.0,0.0,0.0,,,1.3569413998071786e-06
371,2008,Missouri,9,14,0,,,76.0,5923916,YES,YES,YES,YES,YES,NO,99.0,1.2829351395259487e-05,1.5192652968070446e-06,2.3633015728109583e-06,0.0,,,1.671191826487749e-05
372,2008,Montana,5,6,1,,,12.0,976415,YES,NO,NO,NO,NO,NO,24.0,1.2289856259889494e-05,5.120773441620623e-06,6.144928129944747e-06,1.0241546883241244e-06,,,2.4579712519778987e-05
373,2008,Nebraska,2,3,0,,,6.0,1796378,YES,YES,YES,NO,YES,YES,11.0,3.340054264748288e-06,1.1133514215827626e-06,1.670027132374144e-06,0.0,,,6.123432818705195e-06
374,2008,Nevada,19,13,0,,,62.0,2653630,YES,YES,YES,YES,YES,YES,94.0,2.3364221839517942e-05,7.160003466949047e-06,4.898949740544085e-06,0.0,,,3.5423175047011076e-05
375,2008,New Hampshire,5,10,1,,,28.0,1315906,YES,YES,YES,NO,YES,YES,44.0,2.1278115610081572e-05,3.7996635018002804e-06,7.599327003600561e-06,7.599327003600561e-07,,,3.3437038815842466e-05
376,2008,New Jersey,265,82,2,,,395.0,8711090,YES,YES,YES,YES,YES,NO,744.0,4.534449764610399e-05,3.042099209169002e-05,9.413288118938043e-06,2.2959239314483033e-07,,,8.540837024987688e-05
377,2008,New Mexico,0,3,0,,,6.0,2010662,YES,YES,YES,YES,YES,YES,9.0,2.9840918065791267e-06,0.0,1.4920459032895633e-06,0.0,,,4.47613770986869e-06
378,2008,New York,260,83,1,,,226.0,19212436,YES,YES,YES,NO,YES,YES,570.0,1.1763214201468258e-05,1.3532901293724544e-05,4.320118489919758e-06,5.2049620360479015e-08,,,2.9668283605473037e-05
379,2008,North Carolina,14,12,1,,,97.0,9309449,YES,NO,YES,NO,NO,NO,124.0,1.0419521069399488e-05,1.5038484017689984e-06,1.2890129158019985e-06,1.0741774298349989e-07,,,1.3319800129953986e-05
380,2008,North Dakota,1,3,0,,,12.0,657569,YES,NO,YES,NO,NO,NO,16.0,1.8249035462438163e-05,1.5207529552031802e-06,4.562258865609541e-06,0.0,,,2.4332047283250883e-05
381,2008,Ohio,28,57,29,,,231.0,11515391,YES,NO,NO,NO,NO,NO,345.0,2.0060109118309573e-05,2.431528377976918e-06,4.949897055167297e-06,2.5183686771903792e-06,,,2.995990322864417e-05
382,2008,Oklahoma,4,4,0,,,43.0,3668976,YES,NO,NO,NO,YES,NO,51.0,1.1719891326626285e-05,1.0902224489884915e-06,1.0902224489884915e-06,0.0,,,1.3900336224603268e-05
383,2008,Oregon,40,35,1,,,111.0,3768748,YES,YES,YES,YES,YES,NO,187.0,2.945275194839241e-05,1.0613604305726995e-05,9.28690376751112e-06,2.6534010764317486e-07,,,4.96186001292737e-05
384,2008,Pennsylvania,14,6,0,,,48.0,12612285,YES,NO,NO,NO,NO,NO,68.0,3.8058131417106418e-06,1.1100288329989372e-06,4.757266427138302e-07,0.0,,,5.391568617423409e-06
385,2008,Rhode Island,12,10,0,,,13.0,1055003,YES,YES,YES,NO,YES,NO,35.0,1.2322239841972014e-05,1.1374375238743398e-05,9.478646032286164e-06,0.0,,,3.3175261113001575e-05
386,2008,South Carolina,27,22,4,,,100.0,4528996,NO,NO,NO,NO,NO,NO,153.0,2.2079948845174516e-05,5.961586188197119e-06,4.857588745938393e-06,8.831979538069806e-07,,,3.378232173311701e-05
387,2008,South Dakota,9,7,1,,,25.0,799124,YES,NO,NO,NO,NO,NO,42.0,3.128425626060536e-05,1.126233225381793e-05,8.759591752969502e-06,1.2513702504242145e-06,,,5.255755051781701e-05
388,2008,Tennessee,41,46,3,,,165.0,6247411,YES,YES,YES,NO,YES,YES,255.0,2.6410940467979457e-05,6.562718540528228e-06,7.3630500698609394e-06,4.801989175996264e-07,,,4.081690799596825e-05
389,2008,Texas,25,55,0,,,166.0,24309039,YES,YES,YES,NO,YES,YES,246.0,6.828735599132487e-06,1.0284240360139287e-06,2.2625328792306436e-06,0.0,,,1.011969251437706e-05
390,2008,Utah,9,9,0,,,22.0,2663029,NO,NO,NO,NO,NO,NO,40.0,8.261269404125903e-06,3.379610210778779e-06,3.379610210778779e-06,0.0,,,1.5020489825683461e-05
391,2008,Vermont,0,5,2,,,13.0,624151,YES,YES,YES,YES,YES,YES,20.0,2.0828293153419604e-05,0.0,8.010881982084464e-06,3.2043527928337854e-06,,,3.204352792833786e-05
392,2008,Virginia,37,33,2,,,191.0,7833496,YES,NO,NO,NO,NO,NO,263.0,2.438247239801999e-05,4.7233061713441865e-06,4.212678477144815e-06,2.553138470996858e-07,,,3.357377089360868e-05
393,2008,Washington,35,42,3,,,159.0,6562231,YES,YES,YES,YES,YES,NO,239.0,2.422956460996268e-05,5.333551958167885e-06,6.400262349801463e-06,4.571615964143902e-07,,,3.6420540514346416e-05
394,2008,West Virginia,1,7,0,,,35.0,1840310,YES,NO,YES,NO,NO,YES,43.0,1.9018534920747047e-05,5.433867120213442e-07,3.8037069841494094e-06,0.0,,,2.33656286169178e-05
395,2008,Wisconsin,9,18,2,,,63.0,5640996,YES,YES,NO,NO,YES,NO,92.0,1.1168240502209184e-05,1.5954629288870262e-06,3.1909258577740525e-06,3.5454731753045027e-07,,,1.6309176606400713e-05
396,2008,Wyoming,2,0,0,,,4.0,546043,NO,NO,NO,NO,NO,NO,6.0,7.325430414820811e-06,3.6627152074104056e-06,0.0,0.0,,,1.0988145622231217e-05
397,2007,Alabama,0,1,0,,,5.0,4672840,YES,NO,NO,NO,YES,NO,6.0,1.0700130969603069e-06,0.0,2.1400261939206136e-07,0.0,,,1.2840157163523682e-06
398,2007,Alaska,0,2,1,,,5.0,680300,YES,NO,YES,NO,YES,NO,8.0,7.349698662354844e-06,0.0,2.9398794649419375e-06,1.4699397324709688e-06,,,1.175951785976775e-05
399,2007,Arizona,22,27,1,,,111.0,6167681,YES,YES,YES,NO,YES,NO,161.0,1.7997039730167626e-05,3.5669808474206107e-06,4.377658312743477e-06,1.6213549306457322e-07,,,2.6103814383396288e-05
400,2007,Arkansas,1,8,0,,,24.0,2848650,NO,NO,NO,NO,NO,NO,33.0,8.425043441630245e-06,3.5104347673459357e-07,2.8083478138767485e-06,0.0,,,1.1584434732241589e-05
401,2007,California,204,263,3,,,930.0,36250311,YES,YES,YES,YES,YES,YES,1400.0,2.5654952311995336e-05,5.627537926502203e-06,7.25511016995137e-06,8.275791068385592e-08,,,3.862035831913277e-05
402,2007,Colorado,14,32,1,,,109.0,4803868,YES,YES,NO,YES,YES,YES,156.0,2.269004893556609e-05,2.914318211907571e-06,6.661298770074449e-06,2.0816558656482652e-07,,,3.247383150411294e-05
403,2007,Connecticut,31,18,1,,,77.0,3527270,YES,YES,YES,YES,YES,NO,127.0,2.1829913786015816e-05,8.788666589175198e-06,5.103096729198502e-06,2.835053738443612e-07,,,3.6005182478233877e-05
