,date,state,religion,sexual_orientation,disability,gender,gender_identity,race_corrected,est_pop,race_religion_ethnicity_enh_penalty,sexual_orientation_enh_penalty,gender_enh_penalty,gender_identity_enh_penalty,disability_enh_penalty,other_enh_penalty,civil_action_statute_present,data_collection_statute_present,police_training_statute_present,institutional_vandalism_statute_present,cross_burning_statute_present,all_count,race_corrected_per_capita,religion_per_capita,sexual_orientation_per_capita,disability_per_capita,gender_per_capita,gender_identity_per_capita,all_count_per_capita,Number of Participating Agencies,Population Covered,Agencies Submitting Incident Reports,Total Number of Incidents Reported,percent_of_population_covered
82,2014,North Dakota,3.0,4.0,0.0,0.0,0.0,33.0,740040.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,40.0,4.459218420625912e-05,4.053834927841738e-06,5.405113237122318e-06,0.0,0.0,0.0,5.405113237122318e-05,111,738176.0,16,40,0.997481217231501
83,2014,Ohio,26.0,69.0,8.0,0.0,0.0,300.0,11596998.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,403.0,2.5868763623137647e-05,2.2419595140052624e-06,5.949815633321658e-06,6.898336966170038e-07,0.0,0.0,3.475037246708157e-05,606,9711237.0,105,403,0.8373923148042278
84,2014,Oklahoma,4.0,10.0,1.0,0.0,0.0,18.0,3879610.0,YES,NO,NO,NO,YES,NO,1.0,1.0,0.0,1.0,1.0,33.0,4.639641613461146e-06,1.0310314696580329e-06,2.5775786741450815e-06,2.5775786741450816e-07,0.0,0.0,8.506009624678771e-06,333,3878051.0,18,33,0.9995981554847008
85,2014,Oregon,3.0,6.0,0.0,0.0,0.0,17.0,3971202.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,26.0,4.280819761875624e-06,7.55438781507463e-07,1.510877563014926e-06,0.0,0.0,0.0,6.547136106398012e-06,92,1526458.0,15,26,0.384381857180773
86,2014,Pennsylvania,8.0,1.0,0.0,0.0,0.0,41.0,12793767.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,50.0,3.204685531634272e-06,6.253044939774188e-07,7.816306174717735e-08,0.0,0.0,0.0,3.9081530873588666e-06,1457,12587318.0,22,50,0.983863314065357
87,2014,Rhode Island,1.0,1.0,0.0,0.0,0.0,2.0,1054907.0,YES,YES,YES,NO,YES,NO,1.0,1.0,1.0,1.0,0.0,4.0,1.8959017240382328e-06,9.479508620191164e-07,9.479508620191164e-07,0.0,0.0,0.0,3.7918034480764655e-06,48,1054130.0,4,4,0.9992634421802111
88,2014,South Carolina,7.0,10.0,5.0,0.0,0.0,27.0,4829160.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,49.0,5.5910344656213515e-06,1.4495274540499797e-06,2.0707535057856853e-06,1.0353767528928426e-06,0.0,0.0,1.0146692178349858e-05,430,4813088.0,32,49,0.9966718849655013
89,2014,South Dakota,2.0,3.0,1.0,0.0,1.0,11.0,853304.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,18.0,1.2891068130466984e-05,2.3438305691758154e-06,3.5157458537637237e-06,1.1719152845879077e-06,0.0,1.1719152845879077e-06,2.1094475122582338e-05,121,776484.0,12,18,0.909973467837957
90,2014,Tennessee,14.0,20.0,5.0,0.0,0.0,155.0,6547779.0,YES,YES,YES,NO,YES,YES,1.0,0.0,0.0,1.0,0.0,194.0,2.3672148983647735e-05,2.138129585619796e-06,3.054470836599708e-06,7.63617709149927e-07,0.0,0.0,2.962836711501717e-05,465,6519911.0,53,194,0.995743900336282
91,2014,Texas,19.0,40.0,0.0,1.0,2.0,83.0,26979078.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,0.0,145.0,3.0764579871854776e-06,7.04249418753302e-07,1.4826303552701098e-06,0.0,3.706575888175274e-08,7.413151776350548e-08,5.374535037854148e-06,1033,26922758.0,57,145,0.9979124564597797
92,2014,Utah,17.0,3.0,0.0,0.0,0.0,30.0,2944498.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,0.0,0.0,50.0,1.0188493930034932e-05,5.773479893686462e-06,1.0188493930034936e-06,0.0,0.0,0.0,1.6980823216724887e-05,134,2926391.0,23,50,0.9938505646802952
93,2014,Vermont,3.0,1.0,4.0,0.0,0.0,7.0,626767.0,YES,YES,YES,YES,YES,YES,1.0,0.0,0.0,0.0,1.0,15.0,1.1168424629886384e-05,4.786467698522736e-06,1.5954892328409122e-06,6.381956931363649e-06,0.0,0.0,2.3932338492613683e-05,91,626306.0,10,15,0.9992644794636604
94,2014,Virginia,16.0,22.0,1.0,0.0,0.0,79.0,8328098.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,118.0,9.48595945917063e-06,1.9212069790725326e-06,2.6416595962247327e-06,1.200754361920333e-07,0.0,0.0,1.4168901470659927e-05,414,8324943.0,50,118,0.9996211619988141
95,2014,Washington,50.0,43.0,3.0,8.0,1.0,203.0,7063166.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,308.0,2.8740652562887518e-05,7.078978463765399e-06,6.087921478838242e-06,4.2473870782592393e-07,1.1326365542024642e-06,1.4157956927530802e-07,4.360650733679486e-05,262,7051748.0,67,308,0.9983834444780145
96,2014,West Virginia,2.0,4.0,2.0,0.0,0.0,18.0,1848751.0,YES,NO,YES,NO,NO,YES,1.0,0.0,0.0,0.0,0.0,26.0,9.736303050005114e-06,1.081811450000568e-06,2.163622900001136e-06,1.081811450000568e-06,0.0,0.0,1.4063548850007385e-05,269,1648198.0,16,26,0.8915197341340181
97,2014,Wisconsin,2.0,4.0,2.0,0.0,0.0,18.0,5759432.0,YES,YES,NO,NO,YES,NO,1.0,0.0,0.0,1.0,0.0,26.0,3.125308190113192e-06,3.472564655681324e-07,6.945129311362648e-07,3.472564655681324e-07,0.0,0.0,4.5143340523857214e-06,397,5610210.0,22,51,0.9740908478474961
98,2013,Alabama,0.0,1.0,0.0,0.0,0.0,5.0,4830533.0,YES,NO,NO,NO,YES,NO,0.0,0.0,0.0,1.0,1.0,6.0,1.035082463984823e-06,0.0,2.0701649279696463e-07,0.0,0.0,0.0,1.242098956781788e-06,48,1147612.0,4,6,0.23757461133171018
99,2013,Alaska,0.0,0.0,0.0,0.0,0.0,8.0,737442.0,YES,NO,YES,NO,YES,NO,0.0,0.0,0.0,0.0,0.0,8.0,1.0848310782407294e-05,0.0,0.0,0.0,0.0,0.0,1.0848310782407294e-05,33,730950.0,1,8,0.9911965958000765
100,2013,Arizona,30.0,27.0,1.0,0.0,0.0,97.0,6630799.0,YES,YES,YES,NO,YES,NO,0.0,1.0,1.0,1.0,1.0,155.0,1.4628704625189211e-05,4.524341636656456e-06,4.071907472990812e-06,1.508113878885486e-07,0.0,0.0,2.337576512272503e-05,81,6358545.0,21,155,0.9589409964017911
101,2013,Arkansas,0.0,8.0,0.0,0.0,0.0,19.0,2957957.0,NO,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,27.0,6.423352334060299e-06,0.0,2.7045694038148626e-06,0.0,0.0,0.0,9.12792173787516e-06,265,2809536.0,20,27,0.9498231380645493
102,2013,California,129.0,217.0,1.0,0.0,7.0,489.0,38414128.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,1.0,843.0,1.2729691534322998e-05,3.358139484514656e-06,5.64896331891225e-06,2.6032089027245397e-08,0.0,1.8222462319071774e-07,2.1945051049967866e-05,732,38324460.0,229,843,0.997665754641105
103,2013,Colorado,18.0,40.0,1.0,0.0,0.0,69.0,5271132.0,YES,YES,NO,YES,YES,YES,1.0,0.0,0.0,1.0,0.0,128.0,1.3090167349252494e-05,3.41482626502239e-06,7.5885028111608655e-06,1.8971257027902165e-07,0.0,0.0,2.4283208995714772e-05,226,5163276.0,48,128,0.9795383610199858
104,2013,Connecticut,20.0,26.0,3.0,0.0,0.0,96.0,3597168.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,145.0,2.6687660959955164e-05,5.559929366657326e-06,7.2279081766545226e-06,8.339894049985989e-07,0.0,0.0,4.030948790826561e-05,98,3566367.0,48,145,0.9914374307788794
105,2013,Delaware,0.0,3.0,0.0,0.0,0.0,9.0,925353.0,YES,YES,YES,YES,YES,NO,0.0,0.0,0.0,1.0,1.0,12.0,9.726018070941575e-06,0.0,3.242006023647192e-06,0.0,0.0,0.0,1.2968024094588768e-05,58,925749.0,11,12,1.0004279447951214
106,2013,DC,6.0,32.0,0.0,0.0,12.0,22.0,649540.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,1.0,72.0,3.3870123471995567e-05,9.237306401453336e-06,4.926563414108446e-05,0.0,0.0,1.847461280290667e-05,0.00011084767681744004,2,646449.0,2,72,0.9952412476521846
107,2013,Florida,8.0,20.0,0.0,0.0,0.0,48.0,19594467.0,YES,YES,NO,NO,YES,YES,1.0,1.0,0.0,1.0,1.0,76.0,2.4496711239963814e-06,4.082785206660635e-07,1.020696301665159e-06,0.0,0.0,0.0,3.8786459463276036e-06,504,19455529.0,41,76,0.9929093248619623
108,2013,Georgia,5.0,17.0,1.0,0.0,0.0,34.0,9991562.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,57.0,3.402871342839088e-06,5.004222562998658e-07,1.701435671419544e-06,1.0008445125997317e-07,0.0,0.0,5.70481372181847e-06,499,7817674.0,7,57,0.7824276124193594
109,2013,Idaho,6.0,4.0,0.0,0.0,0.0,22.0,1612785.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,32.0,1.3640999885291592e-05,3.720272695988616e-06,2.4801817973257442e-06,0.0,0.0,0.0,1.984145437860595e-05,108,1611676.0,12,32,0.9993123695966915
110,2013,Illinois,7.0,29.0,0.0,0.0,0.0,69.0,12889580.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,105.0,5.3531612356647785e-06,5.430743282558469e-07,2.2498793599170805e-06,0.0,0.0,0.0,8.146114923837705e-06,720,12269532.0,38,105,0.9518954069876598
111,2013,Indiana,3.0,13.0,1.0,0.0,0.0,58.0,6570518.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,1.0,0.0,75.0,8.827310114666757e-06,4.565850059310392e-07,1.97853502570117e-06,1.5219500197701312e-07,0.0,0.0,1.141462514827598e-05,134,4034953.0,15,75,0.6140996798121549
112,2013,Iowa,1.0,3.0,0.0,0.0,0.0,6.0,3092224.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,0.0,0.0,10.0,1.940351022435632e-06,3.2339183707260537e-07,9.70175511217816e-07,0.0,0.0,0.0,3.2339183707260534e-06,222,2958457.0,9,10,0.9567408441303088
113,2013,Kansas,6.0,13.0,2.0,0.0,0.0,43.0,2894630.0,YES,YES,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,64.0,1.4855093742550861e-05,2.0728037780303532e-06,4.4910748523990964e-06,6.909345926767842e-07,0.0,0.0,2.2109906965657096e-05,354,2665446.0,30,64,0.9208244231559819
114,2013,Kentucky,5.0,31.0,7.0,0.0,0.0,128.0,4398500.0,YES,YES,NO,NO,NO,NO,0.0,1.0,1.0,1.0,0.0,171.0,2.910082982835057e-05,1.1367511651699443e-06,7.047857224053654e-06,1.591451631237922e-06,0.0,0.0,3.887688984881209e-05,385,4334254.0,77,171,0.9853936569284983
115,2013,Louisiana,6.0,8.0,0.0,0.0,0.0,8.0,4627491.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,1.0,22.0,1.7287986081442403e-06,1.2965989561081803e-06,1.7287986081442403e-06,0.0,0.0,0.0,4.754196172396662e-06,109,3237092.0,6,22,0.699535018004357
116,2013,Maine,3.0,10.0,0.0,0.0,0.0,12.0,1328778.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,25.0,9.030853912391687e-06,2.2577134780979216e-06,7.5257115936597385e-06,0.0,0.0,0.0,1.8814278984149347e-05,148,1328302.0,17,25,0.9996417761281418
117,2013,Maryland,15.0,7.0,0.0,0.0,0.0,29.0,5936040.0,YES,YES,YES,YES,YES,NO,0.0,1.0,0.0,1.0,0.0,51.0,4.885411823370463e-06,2.526937150019204e-06,1.1792373366756286e-06,0.0,0.0,0.0,8.591586310065297e-06,154,5928814.0,20,51,0.9987826901435974
118,2013,Massachusetts,64.0,91.0,3.0,1.0,3.0,188.0,6708810.0,YES,YES,NO,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,350.0,2.802285353140125e-05,9.539694819200424e-06,1.3564253571050604e-05,4.471731946500199e-07,1.4905773155000664e-07,4.471731946500199e-07,5.217020604250233e-05,330,6496451.0,78,350,0.9683462491857722
119,2013,Michigan,44.0,49.0,4.0,3.0,0.0,229.0,9900506.0,YES,NO,YES,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,329.0,2.313013092462143e-05,4.444217295560448e-06,4.9492419882377726e-06,4.04019754141859e-07,3.030148156063943e-07,0.0,3.3230624778167894e-05,600,9733958.0,141,329,0.9831778294967954
120,2013,Minnesota,19.0,30.0,1.0,0.0,0.0,94.0,5420541.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,0.0,144.0,1.734144248701375e-05,3.505185183545332e-06,5.534502921387368e-06,1.8448343071291226e-07,0.0,0.0,2.656561402265936e-05,257,4904213.0,39,144,0.9047460391868635
121,2013,Mississippi,0.0,0.0,0.0,0.0,0.0,4.0,2990976.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,4.0,1.337356100483588e-06,0.0,0.0,0.0,0.0,0.0,1.337356100483588e-06,90,1497332.0,2,4,0.5006165211623229
122,2013,Missouri,11.0,27.0,1.0,4.0,2.0,57.0,6043708.0,YES,YES,YES,YES,YES,NO,1.0,0.0,0.0,1.0,1.0,102.0,9.43129615130314e-06,1.8200746958655185e-06,4.467456071669909e-06,1.654613359877744e-07,6.618453439510976e-07,3.309226719755488e-07,1.6877056270752988e-05,621,6040074.0,20,102,0.9993987135050204
123,2013,Montana,2.0,3.0,0.0,0.0,0.0,26.0,1014402.0,YES,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,31.0,2.5630864292459992e-05,1.9716049455738453e-06,2.957407418360768e-06,0.0,0.0,0.0,3.05598766563946e-05,98,1000016.0,12,31,0.9858182456264873
124,2013,Nebraska,5.0,8.0,0.0,0.0,0.0,23.0,1869300.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,36.0,1.230407104263628e-05,2.6747980527470178e-06,4.2796768843952276e-06,0.0,0.0,0.0,1.9258545979778526e-05,182,1511235.0,10,36,0.8084496870486279
125,2013,Nevada,10.0,25.0,0.0,0.0,0.0,38.0,2790366.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,0.0,73.0,1.3618285199862669e-05,3.583759263121756e-06,8.959398157804387e-06,0.0,0.0,0.0,2.616144262078881e-05,5,2229342.0,5,73,0.798942504316638
126,2013,New Hampshire,5.0,4.0,0.0,0.0,0.0,12.0,1322660.0,YES,YES,YES,NO,YES,YES,0.0,0.0,0.0,0.0,0.0,21.0,9.072626374124867e-06,3.7802609892186966e-06,3.024208791374956e-06,0.0,0.0,0.0,1.5877096154718523e-05,151,1178087.0,16,21,0.8906952656011371
127,2013,New Jersey,121.0,64.0,4.0,0.0,0.0,225.0,8907384.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,414.0,2.525994163943084e-05,1.3584235281649472e-05,7.1850500663269945e-06,4.4906562914543716e-07,0.0,0.0,4.647829261655274e-05,508,8898292.0,140,414,0.9989792738249524
128,2013,New Mexico,1.0,4.0,0.0,0.0,0.0,7.0,2086890.0,YES,YES,YES,YES,YES,YES,0.0,1.0,1.0,1.0,0.0,12.0,3.3542735841371614e-06,4.79181940591023e-07,1.916727762364092e-06,0.0,0.0,0.0,5.750183287092276e-06,23,888880.0,3,12,0.4259352433525485
129,2013,New York,294.0,122.0,2.0,6.0,5.0,186.0,19691032.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,615.0,9.445924418791254e-06,1.4930654726476501e-05,6.1957138660888876e-06,1.0156907977194898e-07,3.047072393158469e-07,2.539226994298725e-07,3.123249202987431e-05,566,19515678.0,85,615,0.9910947277928348
130,2013,North Carolina,17.0,23.0,0.0,0.0,0.0,78.0,9845432.0,YES,NO,YES,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,118.0,7.92245581504194e-06,1.7266890878937562e-06,2.3361087659739057e-06,0.0,0.0,0.0,1.1985253668909606e-05,522,9845983.0,48,118,1.000055965040437
131,2013,North Dakota,5.0,4.0,5.0,0.0,0.0,37.0,723626.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,51.0,5.113138554999406e-05,6.9096466959451435e-06,5.527717356756114e-06,6.9096466959451435e-06,0.0,0.0,7.047839629864045e-05,105,722021.0,19,51,0.9977820034106016
132,2013,Ohio,17.0,61.0,24.0,0.0,0.0,268.0,11572232.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,370.0,2.3158885857110364e-05,1.4690338043689413e-06,5.271238945088554e-06,2.073930076756152e-06,0.0,0.0,3.197308868332401e-05,644,10376248.0,111,370,0.8966505337950362
133,2013,Oklahoma,8.0,7.0,1.0,0.0,0.0,25.0,3853405.0,YES,NO,NO,NO,YES,NO,1.0,1.0,0.0,1.0,1.0,41.0,6.487768609839869e-06,2.076085955148758e-06,1.8165752107551635e-06,2.5951074439359474e-07,0.0,0.0,1.0639940520137384e-05,328,3850568.0,25,41,0.9992637680181554
134,2013,Oregon,10.0,14.0,1.0,0.0,0.0,41.0,3928030.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,66.0,1.0437802155278857e-05,2.5458054037265493e-06,3.5641275652171693e-06,2.54580540372655e-07,0.0,0.0,1.680231566459523e-05,76,2301273.0,18,66,0.5858593238850008
135,2013,Pennsylvania,11.0,8.0,0.0,0.0,0.0,45.0,12783536.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,64.0,3.5201527965345427e-06,8.604817947084438e-07,6.258049416061409e-07,0.0,0.0,0.0,5.006439532849128e-06,1375,12657821.0,20,64,0.990165866470748
136,2013,Rhode Island,2.0,0.0,0.0,0.0,0.0,5.0,1052856.0,YES,YES,YES,NO,YES,NO,1.0,1.0,1.0,1.0,0.0,7.0,4.748987515861618e-06,1.8995950063446476e-06,0.0,0.0,0.0,0.0,6.648582522206265e-06,48,1051511.0,7,7,0.9987225223582332
137,2013,South Carolina,9.0,6.0,0.0,0.0,0.0,36.0,4768498.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,51.0,7.549547048148074e-06,1.8873867620370185e-06,1.2582578413580126e-06,0.0,0.0,0.0,1.0695191651543106e-05,418,4761406.0,39,51,0.9985127392315148
138,2013,South Dakota,2.0,1.0,0.0,0.0,0.0,10.0,845270.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,13.0,1.1830539354289163e-05,2.3661078708578323e-06,1.183053935428916e-06,0.0,0.0,0.0,1.537970116057591e-05,113,767653.0,8,13,0.9081749026938138
139,2013,Tennessee,8.0,38.0,9.0,0.0,1.0,140.0,6496130.0,YES,YES,YES,NO,YES,YES,1.0,0.0,0.0,1.0,0.0,196.0,2.155129284666409e-05,1.2315024483808052e-06,5.849636629808825e-06,1.3854402544284058e-06,0.0,1.5393780604760065e-07,3.017180998532973e-05,466,6495978.0,56,196,0.9999766014534808
140,2013,Texas,7.0,44.0,2.0,0.0,0.0,79.0,26500674.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,0.0,132.0,2.9810562553993912e-06,2.641442251619713e-07,1.660335129589534e-06,7.546977861770611e-08,0.0,0.0,4.981005388768603e-06,1000,26304575.0,50,132,0.9926002259414233
141,2013,Utah,10.0,8.0,2.0,0.0,0.0,55.0,2903685.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,0.0,0.0,75.0,1.8941448538667244e-05,3.4438997343031364e-06,2.7551197874425078e-06,6.887799468606269e-07,0.0,0.0,2.582924800727352e-05,131,2883607.0,35,75,0.9930853381134661
142,2013,Vermont,1.0,3.0,0.0,0.0,0.0,8.0,627129.0,YES,YES,YES,YES,YES,YES,1.0,0.0,0.0,0.0,1.0,12.0,1.2756546101360326e-05,1.594568262670041e-06,4.7837047880101225e-06,0.0,0.0,0.0,1.913481915204049e-05,88,623447.0,10,12,0.9941287996568489
143,2013,Virginia,30.0,12.0,0.0,0.0,0.0,77.0,8267875.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,119.0,9.313154831199067e-06,3.6285018822853518e-06,1.4514007529141408e-06,0.0,0.0,0.0,1.439305746639856e-05,416,8258337.0,54,119,0.9988463783015588
144,2013,Washington,40.0,49.0,7.0,4.0,1.0,190.0,6973281.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,291.0,2.724685840137519e-05,5.736180716078987e-06,7.026821377196761e-06,1.0038316253138228e-06,5.736180716078987e-07,1.4340451790197468e-07,4.173071470947464e-05,244,6967181.0,80,291,0.999125232440798
145,2013,West Virginia,6.0,8.0,0.0,0.0,0.0,42.0,1852985.0,YES,NO,YES,NO,NO,YES,1.0,0.0,0.0,0.0,0.0,56.0,2.266613059468911e-05,3.2380186563841587e-06,4.317358208512211e-06,0.0,0.0,0.0,3.022150745958548e-05,263,1670269.0,17,56,0.9013936971966854
146,2013,Wisconsin,5.0,15.0,0.0,0.0,0.0,30.0,5743653.0,YES,YES,NO,NO,YES,NO,1.0,0.0,0.0,1.0,0.0,50.0,5.223156761036922e-06,8.70526126839487e-07,2.611578380518461e-06,0.0,0.0,0.0,8.70526126839487e-06,402,5691976.0,21,50,0.9910027642686632
147,2013,Wyoming,0.0,0.0,0.0,0.0,0.0,1.0,583131.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,1.0,1.7148805328476792e-06,0.0,0.0,0.0,0.0,0.0,1.7148805328476792e-06,63,577987.0,1,1,0.9911786545390315
148,2012,Alabama,2.0,0.0,0.0,,,4.0,4816089.0,YES,NO,NO,NO,YES,NO,0.0,0.0,0.0,1.0,1.0,6.0,8.305494354444031e-07,4.1527471772220157e-07,0.0,0.0,,,1.2458241531666049e-06,8,141235.0,1,6,0.02932566237874757
149,2012,Alaska,1.0,0.0,0.0,,,5.0,731228.0,YES,NO,YES,NO,YES,NO,0.0,0.0,0.0,0.0,0.0,6.0,6.837812556411954e-06,1.3675625112823907e-06,0.0,0.0,,,8.205375067694344e-06,5,315266.0,1,6,0.4311459626819542
150,2012,Arizona,25.0,43.0,1.0,,,107.0,6553262.0,YES,YES,YES,NO,YES,NO,0.0,1.0,1.0,1.0,1.0,176.0,1.6327746395611836e-05,3.814894017666316e-06,6.561617710386063e-06,1.5259576070665267e-07,,,2.6856853884370866e-05,81,5974180.0,22,176,0.9116345416984701
151,2012,Arkansas,3.0,13.0,1.0,,,13.0,2949499.0,NO,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,30.0,4.407528193771213e-06,1.0171218908702802e-06,4.407528193771213e-06,3.390406302900933e-07,,,1.0171218908702802e-05,265,2748544.0,17,30,0.9318680901400543
152,2012,California,144.0,234.0,2.0,,,530.0,38056055.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,1.0,910.0,1.3926824522405172e-05,3.7838919457100853e-06,6.1488244117788875e-06,5.255405480152896e-08,,,2.3912094934695675e-05,731,37933751.0,247,910,0.9967862144407769
153,2012,Colorado,34.0,33.0,0.0,,,122.0,5191731.0,YES,YES,NO,YES,YES,YES,1.0,0.0,0.0,1.0,0.0,189.0,2.3498906241482848e-05,6.54887550992145e-06,6.356261524335524e-06,0.0,,,3.640404327573982e-05,227,5109141.0,50,189,0.9840920109304585
154,2012,Connecticut,20.0,37.0,2.0,,,90.0,3593541.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,149.0,2.5044934787163972e-05,5.565541063814215e-06,1.0296250968056298e-05,5.565541063814214e-07,,,4.1463280925415904e-05,101,3574937.0,48,149,0.99482293370244
155,2012,Delaware,1.0,2.0,0.0,,,7.0,917099.0,YES,YES,YES,YES,YES,NO,0.0,0.0,0.0,1.0,1.0,10.0,7.632763747425304e-06,1.0903948210607578e-06,2.180789642121516e-06,0.0,,,1.090394821060758e-05,57,917092.0,5,10,0.9999923672362526
156,2012,DC,6.0,47.0,1.0,,,18.0,635342.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,1.0,72.0,2.8331198000447e-05,9.443732666815668e-06,7.397590589005607e-05,1.573955444469278e-06,,,0.000113324792001788,2,632323.0,2,72,0.9952482285131472
157,2012,Florida,16.0,42.0,1.0,,,85.0,19352021.0,YES,YES,NO,NO,YES,YES,1.0,1.0,0.0,1.0,1.0,144.0,4.392306105910076e-06,8.2678703170072e-07,2.1703159582143903e-06,5.1674189481295e-08,,,7.44108328530648e-06,505,19224398.0,69,144,0.9934051849158287
158,2012,Georgia,2.0,2.0,0.0,,,17.0,9917639.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,21.0,1.7141176443304702e-06,2.016608993329965e-07,2.016608993329965e-07,0.0,,,2.117439442996463e-06,513,7696372.0,5,21,0.7760286495606464
159,2012,Idaho,5.0,10.0,0.0,,,20.0,1596097.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,35.0,1.2530566751268875e-05,3.1326416878172187e-06,6.265283375634437e-06,0.0,,,2.192849181472053e-05,108,1595241.0,10,35,0.9994636917430457
160,2012,Illinois,6.0,19.0,0.0,,,59.0,12875167.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,84.0,4.582464833271677e-06,4.6601337287508576e-07,1.4757090141044383e-06,0.0,,,6.524187220251202e-06,711,12297695.0,49,84,0.9551483875898464
161,2012,Indiana,5.0,7.0,0.0,,,25.0,6538283.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,1.0,0.0,37.0,3.8236338194599415e-06,7.647267638919881e-07,1.0706174694487836e-06,0.0,,,5.658978052800713e-06,112,2684625.0,8,37,0.41060091770270574
162,2012,Iowa,2.0,2.0,0.0,,,4.0,3076636.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,0.0,0.0,8.0,1.3001213013174128e-06,6.500606506587064e-07,6.500606506587064e-07,0.0,,,2.6002426026348256e-06,219,2935796.0,4,8,0.9542227289806139
163,2012,Kansas,7.0,7.0,4.0,,,63.0,2886281.0,YES,YES,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,81.0,2.1827396570188417e-05,2.425266285576491e-06,2.425266285576491e-06,1.385866448900852e-06,,,2.8063795590242248e-05,350,2258766.0,34,81,0.7825870038294954
164,2012,Kentucky,13.0,27.0,9.0,,,145.0,4382667.0,YES,YES,NO,NO,NO,NO,0.0,1.0,1.0,1.0,0.0,194.0,3.3084877313288914e-05,2.96623037981211e-06,6.160632327302074e-06,2.053544109100692e-06,,,4.426528412950379e-05,379,3653352.0,86,194,0.8335910531190255
165,2012,Louisiana,0.0,2.0,0.0,,,2.0,4603676.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,1.0,4.0,4.344354381151063e-07,0.0,4.344354381151063e-07,0.0,,,8.688708762302126e-07,58,2213017.0,3,4,0.4807065049755891
